"","subject","block","trial","card_left","card_right","ch_card","ch_key","reward","prob1","prob2","prob3","prob4","rt","reward_oneback","unch_card","reoffer_ch","reoffer_unch","stay_key","stay_card","stay_unch_card","prob_ch","prob_unch","accuracy","delta_exp_value","prob_left","prob_right","better_loc","prev_loc_better","bonus","number_inattention","instructions_mistakes"
"11559",58,"4","9",1,4,1,"0","1",0.746075024,0.347755216,0.162798513,0.565512041,378,"1",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.746075024,0.565512041,1,0.180562983,0.746075024,0.565512041,0,1,0.0025,0,4
"11560",58,"4","10",2,1,2,"0","1",0.737343506,0.3778123,0.15,0.609162316,434,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.3778123,0.737343506,0,0.359531206,0.3778123,0.737343506,1,0,0.0025,0,4
"11561",58,"4","11",2,3,2,"0","1",0.692984958,0.38016307,0.15,0.612692636,478,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.38016307,0.15,1,0.23016307,0.38016307,0.15,0,1,0.0025,0,4
"11562",58,"4","12",4,1,4,"0","0",0.675577628,0.38413162,0.15,0.599074184,583,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.599074184,0.675577628,0,0.076503444,0.599074184,0.675577628,1,0,0,0,4
"11563",58,"4","13",2,1,1,"1","0",0.745556749,0.267607153,0.15,0.624430541,302,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.745556749,0.267607153,1,0.477949596,0.267607153,0.745556749,1,0,0,0,4
"11564",58,"4","14",2,4,2,"0","1",0.711258377,0.260422785,0.199552386,0.613624783,254,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.260422785,0.613624783,0,0.353201998,0.260422785,0.613624783,1,1,0.0025,0,4
"11565",58,"4","15",1,2,1,"0","0",0.694514714,0.26815508,0.174287774,0.589115859,495,"1",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.694514714,0.26815508,1,0.426359634,0.694514714,0.26815508,0,1,0,0,4
"11566",58,"4","16",4,3,4,"0","0",0.714388446,0.251406282,0.269670687,0.659608157,594,"0",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.659608157,0.269670687,1,0.38993747,0.659608157,0.269670687,0,1,0,0,4
"11567",58,"4","17",1,4,4,"1","1",0.783630387,0.209543175,0.25278694,0.609923227,271,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.609923227,0.783630387,0,0.17370716,0.783630387,0.609923227,0,1,0.0025,0,4
"11568",58,"4","18",2,4,2,"0","0",0.770445764,0.151202231,0.189125238,0.64601798,319,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.151202231,0.64601798,0,0.494815749,0.151202231,0.64601798,1,1,0,0,4
"11569",58,"4","19",1,3,3,"1","0",0.824521546,0.22497851,0.2254143,0.678981124,259,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.2254143,0.824521546,0,0.599107246,0.824521546,0.2254143,0,1,0,0,4
"11570",58,"4","20",1,4,1,"0","1",0.790480453,0.272585103,0.243618922,0.614548145,210,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.790480453,0.614548145,1,0.175932308,0.790480453,0.614548145,0,0,0.0025,0,4
"11571",58,"4","21",4,1,1,"1","1",0.85,0.250095598,0.242317154,0.56383454,1284,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.85,0.56383454,1,0.28616546,0.56383454,0.85,1,0,0.0025,0,4
"11572",58,"4","22",1,3,1,"0","0",0.85,0.303130387,0.2899124,0.549029586,376,"1",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.85,0.2899124,1,0.5600876,0.85,0.2899124,0,0,0,0,4
"11573",58,"4","23",2,4,4,"1","1",0.843176962,0.376558624,0.373745951,0.558494015,816,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.558494015,0.376558624,1,0.181935391,0.376558624,0.558494015,1,0,0.0025,0,4
"11574",58,"4","24",2,3,2,"0","1",0.85,0.425015109,0.359084648,0.53432138,208,"1",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.425015109,0.359084648,1,0.065930461,0.425015109,0.359084648,0,0,0.0025,0,4
"11575",58,"4","25",1,4,4,"1","1",0.828195931,0.466527045,0.40365613,0.524323956,253,"1",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.524323956,0.828195931,0,0.303871975,0.828195931,0.524323956,0,1,0.0025,0,4
"11576",58,"4","26",3,4,3,"0","0",0.755869601,0.475585373,0.441680486,0.470320959,236,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.441680486,0.470320959,0,0.028640473,0.441680486,0.470320959,1,1,0,0,4
"11577",58,"4","27",3,2,2,"1","1",0.776593185,0.495376391,0.441644009,0.472906551,226,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.495376391,0.441644009,1,0.053732382,0.441644009,0.495376391,1,0,0.0025,0,4
"11578",58,"4","28",1,3,1,"0","1",0.816069896,0.454527684,0.414427809,0.538562287,309,"1",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.816069896,0.414427809,1,0.401642087,0.816069896,0.414427809,0,0,0.0025,0,4
"11579",58,"4","29",2,4,4,"1","0",0.826657857,0.458159321,0.432450359,0.47814494,397,"1",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.47814494,0.458159321,1,0.019985619,0.458159321,0.47814494,1,0,0,0,4
"11580",58,"4","30",2,4,2,"0","0",0.85,0.484668262,0.422407689,0.44618519,401,"0",4,TRUE,TRUE,FALSE,FALSE,TRUE,0.484668262,0.44618519,1,0.038483072,0.484668262,0.44618519,0,0,0,0,4
"11581",58,"4","31",1,2,2,"1","0",0.763451985,0.495795589,0.47876598,0.381082716,394,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.495795589,0.763451985,0,0.267656396,0.763451985,0.495795589,0,1,0,0,4
"11582",58,"4","32",3,4,3,"0","0",0.768782827,0.51734446,0.439913213,0.366965796,275,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.439913213,0.366965796,1,0.072947417,0.439913213,0.366965796,0,0,0,0,4
"11583",58,"4","33",2,4,4,"1","1",0.723154538,0.52701977,0.460515346,0.358985001,294,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.358985001,0.52701977,0,0.168034769,0.52701977,0.358985001,0,1,0.0025,0,4
"11584",58,"4","34",2,4,2,"0","1",0.744041295,0.533999076,0.477542614,0.372394934,413,"1",4,TRUE,TRUE,FALSE,FALSE,TRUE,0.533999076,0.372394934,1,0.161604142,0.533999076,0.372394934,0,0,0.0025,0,4
"11585",58,"4","35",1,2,2,"1","1",0.75598182,0.503566092,0.546639512,0.344972096,249,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.503566092,0.75598182,0,0.252415728,0.75598182,0.503566092,0,1,0.0025,0,4
"11586",58,"4","36",3,1,3,"0","1",0.763692087,0.473970607,0.571856383,0.385304745,320,"1",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.571856383,0.763692087,0,0.191835704,0.571856383,0.763692087,1,1,0.0025,0,4
"11587",58,"4","37",2,3,3,"1","0",0.715492667,0.496098949,0.599289461,0.353303089,535,"1",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.599289461,0.496098949,1,0.103190512,0.496098949,0.599289461,1,0,0,0,4
"11588",58,"4","38",2,3,2,"0","0",0.665323379,0.486695447,0.632344043,0.3547712,465,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.486695447,0.632344043,0,0.145648596,0.486695447,0.632344043,1,1,0,0,4
"11589",58,"4","39",4,2,2,"1","1",0.661767041,0.450300737,0.645294844,0.302906028,237,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.450300737,0.302906028,1,0.147394709,0.302906028,0.450300737,1,0,0.0025,0,4
"11590",58,"4","40",1,3,1,"0","1",0.636919337,0.398544662,0.603839822,0.295663486,205,"1",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.636919337,0.603839822,1,0.0330795150000001,0.636919337,0.603839822,0,0,0.0025,0,4
"11591",58,"4","41",3,4,4,"1","1",0.699988753,0.352858472,0.626033977,0.352017105,296,"1",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.352017105,0.626033977,0,0.274016872,0.626033977,0.352017105,0,1,0.0025,0,4
"11592",58,"4","42",1,3,1,"0","1",0.705796474,0.398636195,0.617148809,0.354826601,192,"1",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.705796474,0.617148809,1,0.088647665,0.705796474,0.617148809,0,0,0.0025,0,4
"11593",58,"4","43",2,4,4,"1","1",0.697944057,0.426971078,0.60514556,0.31827643,128,"1",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.31827643,0.426971078,0,0.108694648,0.426971078,0.31827643,0,1,0.0025,0,4
"11594",58,"4","44",1,2,1,"0","0",0.668310167,0.41298565,0.605813283,0.336191646,12,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.668310167,0.41298565,1,0.255324517,0.668310167,0.41298565,0,0,0,0,4
"11595",58,"4","45",4,3,3,"1","0",0.703052596,0.416677577,0.634693544,0.321068887,139,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.634693544,0.321068887,1,0.313624657,0.321068887,0.634693544,1,0,0,0,4
"11596",58,"4","46",4,1,4,"0","1",0.670977142,0.395748342,0.608156883,0.359266139,167,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.359266139,0.670977142,0,0.311711003,0.359266139,0.670977142,1,1,0.0025,0,4
"11597",58,"4","47",3,1,3,"0","0",0.657559375,0.327448231,0.638272917,0.341415476,489,"1",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.638272917,0.657559375,0,0.019286458,0.638272917,0.657559375,1,0,0,0,4
"11598",58,"4","48",1,3,3,"1","1",0.657697261,0.327799692,0.759248046,0.281568938,235,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.759248046,0.657697261,1,0.101550785,0.657697261,0.759248046,1,0,0.0025,0,4
"11599",58,"4","49",2,4,2,"0","0",0.691640971,0.251975712,0.800744795,0.282294115,233,"1",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.251975712,0.282294115,0,0.030318403,0.251975712,0.282294115,1,1,0,0,4
"11600",58,"4","50",2,1,1,"1","0",0.611226726,0.340218688,0.743147931,0.199795953,35,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.611226726,0.340218688,1,0.271008038,0.340218688,0.611226726,1,0,0,0,4
"11601",59,"1","1",4,2,2,"1","0",0.845975582,0.375602714,0.193985212,0.657246048,1727,NA,4,NA,NA,NA,NA,NA,0.375602714,0.657246048,0,0.281643334,0.657246048,0.375602714,0,NA,0,0,1
"11602",59,"1","2",2,3,3,"1","0",0.85,0.482825098,0.206956046,0.61808683,1302,"0",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.206956046,0.482825098,0,0.275869052,0.482825098,0.206956046,0,0,0,0,1
"11603",59,"1","3",4,1,4,"0","1",0.811239816,0.494525989,0.210698561,0.595684151,2463,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.595684151,0.811239816,0,0.215555665,0.595684151,0.811239816,1,1,0.0025,0,1
"11604",59,"1","4",2,3,3,"1","1",0.789141099,0.543622095,0.167181867,0.557190569,1455,"1",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.167181867,0.543622095,0,0.376440228,0.543622095,0.167181867,0,1,0.0025,0,1
"11605",59,"1","5",1,2,1,"0","0",0.751663825,0.516946927,0.160385971,0.5647405,806,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.751663825,0.516946927,1,0.234716898,0.751663825,0.516946927,0,0,0,0,1
"11606",59,"1","6",3,4,4,"1","0",0.727353519,0.475244821,0.222730036,0.537794873,1735,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.537794873,0.222730036,1,0.315064837,0.222730036,0.537794873,1,0,0,0,1
"11607",59,"1","7",1,2,2,"1","0",0.742347793,0.4007603,0.198469638,0.572478029,2705,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.4007603,0.742347793,0,0.341587493,0.742347793,0.4007603,0,0,0,0,1
"11608",59,"1","8",3,4,3,"0","0",0.753754227,0.381880564,0.172671624,0.54428476,1181,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.172671624,0.54428476,0,0.371613136,0.172671624,0.54428476,1,1,0,0,1
"11609",59,"1","9",4,2,4,"0","1",0.746075024,0.347755216,0.162798513,0.565512041,2253,"0",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.565512041,0.347755216,1,0.217756825,0.565512041,0.347755216,0,1,0.0025,0,1
"11610",59,"1","10",4,1,4,"0","1",0.737343506,0.3778123,0.15,0.609162316,446,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.609162316,0.737343506,0,0.12818119,0.609162316,0.737343506,1,0,0.0025,0,1
"11611",59,"1","11",1,2,1,"0","1",0.692984958,0.38016307,0.15,0.612692636,976,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.692984958,0.38016307,1,0.312821888,0.692984958,0.38016307,0,1,0.0025,0,1
"11612",59,"1","12",1,3,1,"0","1",0.675577628,0.38413162,0.15,0.599074184,825,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.675577628,0.15,1,0.525577628,0.675577628,0.15,0,1,0.0025,0,1
"11613",59,"1","13",4,1,4,"0","1",0.745556749,0.267607153,0.15,0.624430541,1883,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.624430541,0.745556749,0,0.121126208,0.624430541,0.745556749,1,0,0.0025,0,1
"11614",59,"1","14",4,1,4,"0","1",0.711258377,0.260422785,0.199552386,0.613624783,1036,"1",1,TRUE,TRUE,TRUE,TRUE,FALSE,0.613624783,0.711258377,0,0.097633594,0.613624783,0.711258377,1,0,0.0025,0,1
"11615",59,"1","15",1,2,1,"0","1",0.694514714,0.26815508,0.174287774,0.589115859,794,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.694514714,0.26815508,1,0.426359634,0.694514714,0.26815508,0,1,0.0025,0,1
"11616",59,"1","16",4,3,4,"0","1",0.714388446,0.251406282,0.269670687,0.659608157,576,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.659608157,0.269670687,1,0.38993747,0.659608157,0.269670687,0,1,0.0025,0,1
"11617",59,"1","17",3,1,3,"0","0",0.783630387,0.209543175,0.25278694,0.609923227,349,"1",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.25278694,0.783630387,0,0.530843447,0.25278694,0.783630387,1,0,0,0,1
"11618",59,"1","18",3,1,1,"1","1",0.770445764,0.151202231,0.189125238,0.64601798,313,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.770445764,0.189125238,1,0.581320526,0.189125238,0.770445764,1,0,0.0025,0,1
"11619",59,"1","19",2,4,4,"1","0",0.824521546,0.22497851,0.2254143,0.678981124,326,"1",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.678981124,0.22497851,1,0.454002614,0.22497851,0.678981124,1,1,0,0,1
"11620",59,"1","20",4,1,4,"0","1",0.790480453,0.272585103,0.243618922,0.614548145,313,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.614548145,0.790480453,0,0.175932308,0.614548145,0.790480453,1,1,0.0025,0,1
"11621",59,"1","21",4,3,4,"0","1",0.85,0.250095598,0.242317154,0.56383454,512,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.56383454,0.242317154,1,0.321517386,0.56383454,0.242317154,0,1,0.0025,0,1
"11622",59,"1","22",3,2,3,"0","0",0.85,0.303130387,0.2899124,0.549029586,527,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.2899124,0.303130387,0,0.013217987,0.2899124,0.303130387,1,0,0,0,1
"11623",59,"1","23",1,4,4,"1","1",0.843176962,0.376558624,0.373745951,0.558494015,325,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.558494015,0.843176962,0,0.284682947,0.843176962,0.558494015,0,1,0.0025,0,1
"11624",59,"1","24",1,3,3,"1","0",0.85,0.425015109,0.359084648,0.53432138,326,"1",1,FALSE,TRUE,TRUE,FALSE,FALSE,0.359084648,0.85,0,0.490915352,0.85,0.359084648,0,0,0,0,1
"11625",59,"1","25",3,4,3,"0","1",0.828195931,0.466527045,0.40365613,0.524323956,327,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.40365613,0.524323956,0,0.120667826,0.40365613,0.524323956,1,1,0.0025,0,1
"11626",59,"1","26",1,2,1,"0","1",0.755869601,0.475585373,0.441680486,0.470320959,368,"1",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.755869601,0.475585373,1,0.280284228,0.755869601,0.475585373,0,1,0.0025,0,1
"11627",59,"1","27",4,2,4,"0","1",0.776593185,0.495376391,0.441644009,0.472906551,318,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.472906551,0.495376391,0,0.02246984,0.472906551,0.495376391,1,0,0.0025,0,1
"11628",59,"1","28",1,4,1,"0","1",0.816069896,0.454527684,0.414427809,0.538562287,62,"1",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.816069896,0.538562287,1,0.277507609,0.816069896,0.538562287,0,1,0.0025,0,1
"11629",59,"1","29",4,2,4,"0","1",0.826657857,0.458159321,0.432450359,0.47814494,400,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.47814494,0.458159321,1,0.019985619,0.47814494,0.458159321,0,1,0.0025,0,1
"11630",59,"1","30",3,4,3,"0","1",0.85,0.484668262,0.422407689,0.44618519,361,"1",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.422407689,0.44618519,0,0.023777501,0.422407689,0.44618519,1,0,0.0025,0,1
"11631",59,"1","31",3,4,3,"0","0",0.763451985,0.495795589,0.47876598,0.381082716,322,"1",4,TRUE,TRUE,TRUE,TRUE,FALSE,0.47876598,0.381082716,1,0.097683264,0.47876598,0.381082716,0,1,0,0,1
"11632",59,"1","32",3,2,2,"1","0",0.768782827,0.51734446,0.439913213,0.366965796,314,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.51734446,0.439913213,1,0.077431247,0.439913213,0.51734446,1,0,0,0,1
"11633",59,"1","33",3,1,3,"0","1",0.723154538,0.52701977,0.460515346,0.358985001,246,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.460515346,0.723154538,0,0.262639192,0.460515346,0.723154538,1,1,0.0025,0,1
"11634",59,"1","34",3,4,3,"0","1",0.744041295,0.533999076,0.477542614,0.372394934,360,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.477542614,0.372394934,1,0.10514768,0.477542614,0.372394934,0,1,0.0025,0,1
"11635",59,"1","35",4,1,4,"0","0",0.75598182,0.503566092,0.546639512,0.344972096,431,"1",1,FALSE,TRUE,TRUE,FALSE,TRUE,0.344972096,0.75598182,0,0.411009724,0.344972096,0.75598182,1,0,0,0,1
"11636",59,"1","36",1,2,2,"1","1",0.763692087,0.473970607,0.571856383,0.385304745,309,"0",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.473970607,0.763692087,0,0.28972148,0.763692087,0.473970607,0,1,0.0025,0,1
"11637",59,"1","37",2,1,1,"1","1",0.715492667,0.496098949,0.599289461,0.353303089,892,"1",2,TRUE,TRUE,TRUE,FALSE,TRUE,0.715492667,0.496098949,1,0.219393718,0.496098949,0.715492667,1,1,0.0025,0,1
"11638",59,"1","38",4,1,1,"1","0",0.665323379,0.486695447,0.632344043,0.3547712,363,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.665323379,0.3547712,1,0.310552179,0.3547712,0.665323379,1,1,0,0,1
"11639",59,"1","39",3,4,3,"0","1",0.661767041,0.450300737,0.645294844,0.302906028,645,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.645294844,0.302906028,1,0.342388816,0.645294844,0.302906028,0,0,0.0025,0,1
"11640",59,"1","40",2,1,2,"0","0",0.636919337,0.398544662,0.603839822,0.295663486,623,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.398544662,0.636919337,0,0.238374675,0.398544662,0.636919337,1,0,0,0,1
"11641",59,"1","41",2,1,1,"1","0",0.699988753,0.352858472,0.626033977,0.352017105,441,"0",2,TRUE,TRUE,FALSE,FALSE,TRUE,0.699988753,0.352858472,1,0.347130281,0.352858472,0.699988753,1,0,0,0,1
"11642",59,"1","42",1,2,1,"0","1",0.705796474,0.398636195,0.617148809,0.354826601,670,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.705796474,0.398636195,1,0.307160279,0.705796474,0.398636195,0,0,0.0025,0,1
"11643",59,"1","43",1,3,1,"0","0",0.697944057,0.426971078,0.60514556,0.31827643,346,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.697944057,0.60514556,1,0.092798497,0.697944057,0.60514556,0,1,0,0,1
"11644",59,"1","44",2,4,4,"1","1",0.668310167,0.41298565,0.605813283,0.336191646,447,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.336191646,0.41298565,0,0.076794004,0.41298565,0.336191646,0,1,0.0025,0,1
"11645",59,"1","45",3,4,4,"1","0",0.703052596,0.416677577,0.634693544,0.321068887,292,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.321068887,0.634693544,0,0.313624657,0.634693544,0.321068887,0,0,0,0,1
"11646",59,"1","46",3,2,3,"0","0",0.670977142,0.395748342,0.608156883,0.359266139,289,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.608156883,0.395748342,1,0.212408541,0.608156883,0.395748342,0,0,0,0,1
"11647",59,"1","47",3,1,1,"1","1",0.657559375,0.327448231,0.638272917,0.341415476,286,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.657559375,0.638272917,1,0.019286458,0.638272917,0.657559375,1,0,0.0025,0,1
"11648",59,"1","48",4,3,3,"1","1",0.657697261,0.327799692,0.759248046,0.281568938,327,"1",4,FALSE,TRUE,TRUE,FALSE,TRUE,0.759248046,0.281568938,1,0.477679108,0.281568938,0.759248046,1,1,0.0025,0,1
"11649",59,"1","49",4,2,2,"1","0",0.691640971,0.251975712,0.800744795,0.282294115,609,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.251975712,0.282294115,0,0.030318403,0.282294115,0.251975712,0,0,0,0,1
"11650",59,"1","50",4,2,4,"0","0",0.611226726,0.340218688,0.743147931,0.199795953,378,"0",2,TRUE,TRUE,FALSE,FALSE,TRUE,0.199795953,0.340218688,0,0.140422735,0.199795953,0.340218688,1,1,0,0,1
"11651",59,"2","1",1,4,4,"1","1",0.845975582,0.375602714,0.193985212,0.657246048,528,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.657246048,0.845975582,0,0.188729534,0.845975582,0.657246048,0,1,0.0025,0,1
"11652",59,"2","2",3,2,2,"1","0",0.85,0.482825098,0.206956046,0.61808683,332,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.482825098,0.206956046,1,0.275869052,0.206956046,0.482825098,1,1,0,0,1
"11653",59,"2","3",4,3,4,"0","0",0.811239816,0.494525989,0.210698561,0.595684151,362,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.595684151,0.210698561,1,0.38498559,0.595684151,0.210698561,0,0,0,0,1
"11654",59,"2","4",1,2,2,"1","0",0.789141099,0.543622095,0.167181867,0.557190569,268,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.543622095,0.789141099,0,0.245519004,0.789141099,0.543622095,0,1,0,0,1
"11655",59,"2","5",4,2,4,"0","1",0.751663825,0.516946927,0.160385971,0.5647405,378,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.5647405,0.516946927,1,0.047793573,0.5647405,0.516946927,0,0,0.0025,0,1
"11656",59,"2","6",1,2,1,"0","1",0.727353519,0.475244821,0.222730036,0.537794873,459,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.727353519,0.475244821,1,0.252108698,0.727353519,0.475244821,0,1,0.0025,0,1
"11657",59,"2","7",4,1,4,"0","0",0.742347793,0.4007603,0.198469638,0.572478029,329,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.572478029,0.742347793,0,0.169869764,0.572478029,0.742347793,1,0,0,0,1
"11658",59,"2","8",1,4,4,"1","0",0.753754227,0.381880564,0.172671624,0.54428476,424,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.54428476,0.753754227,0,0.209469467,0.753754227,0.54428476,0,1,0,0,1
"11659",59,"2","9",1,3,1,"0","1",0.746075024,0.347755216,0.162798513,0.565512041,1007,"0",3,FALSE,TRUE,FALSE,FALSE,TRUE,0.746075024,0.162798513,1,0.583276511,0.746075024,0.162798513,0,0,0.0025,0,1
"11660",59,"2","10",2,3,2,"0","0",0.737343506,0.3778123,0.15,0.609162316,588,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.3778123,0.15,1,0.2278123,0.3778123,0.15,0,1,0,0,1
"11661",59,"2","11",1,4,4,"1","1",0.692984958,0.38016307,0.15,0.612692636,440,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.612692636,0.692984958,0,0.080292322,0.692984958,0.612692636,0,1,0.0025,0,1
"11662",59,"2","12",2,1,1,"1","1",0.675577628,0.38413162,0.15,0.599074184,1403,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.675577628,0.38413162,1,0.291446008,0.38413162,0.675577628,1,1,0.0025,0,1
"11663",59,"2","13",3,4,4,"1","0",0.745556749,0.267607153,0.15,0.624430541,331,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.624430541,0.15,1,0.474430541,0.15,0.624430541,1,1,0,0,1
"11664",59,"2","14",1,4,1,"0","1",0.711258377,0.260422785,0.199552386,0.613624783,331,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.711258377,0.613624783,1,0.097633594,0.711258377,0.613624783,0,0,0.0025,0,1
"11665",59,"2","15",1,2,1,"0","0",0.694514714,0.26815508,0.174287774,0.589115859,284,"1",2,TRUE,FALSE,TRUE,TRUE,FALSE,0.694514714,0.26815508,1,0.426359634,0.694514714,0.26815508,0,1,0,0,1
"11666",59,"2","16",2,3,3,"1","1",0.714388446,0.251406282,0.269670687,0.659608157,998,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.269670687,0.251406282,1,0.018264405,0.251406282,0.269670687,1,0,0.0025,0,1
"11667",59,"2","17",2,4,4,"1","1",0.783630387,0.209543175,0.25278694,0.609923227,292,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.609923227,0.209543175,1,0.400380052,0.209543175,0.609923227,1,1,0.0025,0,1
"11668",59,"2","18",3,4,4,"1","0",0.770445764,0.151202231,0.189125238,0.64601798,385,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.64601798,0.189125238,1,0.456892742,0.189125238,0.64601798,1,1,0,0,1
"11669",59,"2","19",4,2,4,"0","0",0.824521546,0.22497851,0.2254143,0.678981124,730,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.678981124,0.22497851,1,0.454002614,0.678981124,0.22497851,0,0,0,0,1
"11670",59,"2","20",4,1,1,"1","0",0.790480453,0.272585103,0.243618922,0.614548145,1071,"0",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.790480453,0.614548145,1,0.175932308,0.614548145,0.790480453,1,0,0,0,1
"11671",59,"2","21",4,2,4,"0","1",0.85,0.250095598,0.242317154,0.56383454,625,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.56383454,0.250095598,1,0.313738942,0.56383454,0.250095598,0,0,0.0025,0,1
"11672",59,"2","22",4,3,4,"0","1",0.85,0.303130387,0.2899124,0.549029586,341,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.549029586,0.2899124,1,0.259117186,0.549029586,0.2899124,0,1,0.0025,0,1
