"subject","trial_num","set_size","rt","accuracy","response","correct_response","mapping","condition","location","color","locations","colors","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","trial","exclude_chance","exclude_4","exclude_inattention"
54,77,8,"947","false","k","s","sk","s","h","magenta","b,a,f,e,h,i,j,k","orange,yellow,green,brown,magenta,cyan,red,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,78,FALSE,FALSE,FALSE
54,78,8,"1147","false","s","k","sk","d","i","brown","b,c,d,e,i,g,k,l","green,black,cyan,yellow,orange,blue,red,magenta",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,79,FALSE,FALSE,FALSE
54,79,4,"1083","true","s","s","sk","s","g","yellow","a,f,g,l","brown,black,yellow,cyan",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,80,FALSE,FALSE,FALSE
54,80,8,"1007","false","s","k","sk","d","d","black","b,c,d,f,h,i,l,j","orange,cyan,green,red,brown,blue,magenta,yellow",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,81,FALSE,FALSE,FALSE
54,81,4,"1080","true","s","s","sk","s","f","yellow","c,f,g,l","blue,yellow,cyan,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,82,FALSE,FALSE,FALSE
54,82,8,"1290","true","k","k","sk","d","l","blue","b,a,d,e,g,h,l,j","green,cyan,red,orange,black,yellow,brown,magenta",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,83,FALSE,FALSE,FALSE
54,83,8,"1372","false","k","s","sk","s","c","yellow","c,a,e,d,i,h,k,l","yellow,orange,brown,magenta,red,black,blue,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,84,FALSE,FALSE,FALSE
54,84,8,"1114","true","k","k","sk","d","g","orange","c,b,d,f,g,h,j,k","green,yellow,brown,blue,red,cyan,magenta,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,85,FALSE,FALSE,FALSE
54,85,4,"837","false","s","k","sk","d","e","red","b,e,h,l","black,orange,green,magenta",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,86,FALSE,FALSE,FALSE
54,86,8,"1289","false","k","s","sk","s","a","magenta","c,a,e,d,i,g,j,k","red,magenta,black,yellow,blue,cyan,brown,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,87,FALSE,FALSE,FALSE
54,87,4,"969","false","s","k","sk","d","g","magenta","c,e,g,j","orange,red,yellow,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,88,FALSE,FALSE,FALSE
54,88,4,"1033","false","k","s","sk","s","g","black","c,f,g,k","yellow,magenta,black,orange",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,89,FALSE,FALSE,FALSE
54,89,4,"1058","false","k","s","sk","s","i","red","a,d,i,j","black,magenta,red,yellow",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,90,FALSE,FALSE,FALSE
54,90,8,"813","false","s","k","sk","d","f","blue","a,b,e,f,i,g,j,k","cyan,green,black,yellow,brown,magenta,orange,red",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,91,FALSE,FALSE,FALSE
54,91,4,"1438","true","k","k","sk","d","c","brown","c,e,h,j","cyan,red,black,orange",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,92,FALSE,FALSE,FALSE
54,92,4,"1115","true","s","s","sk","s","c","green","c,d,g,l","green,black,blue,yellow",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,93,FALSE,FALSE,FALSE
54,93,4,"676","true","s","s","sk","s","i","green","a,e,i,j","yellow,orange,green,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,94,FALSE,FALSE,FALSE
54,94,8,"690","false","s","k","sk","d","k","blue","c,a,f,d,i,h,j,k","red,green,yellow,black,cyan,brown,orange,magenta",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,95,FALSE,FALSE,FALSE
54,95,4,"1480","false","s","k","sk","d","f","green","a,f,i,l","black,brown,cyan,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,96,FALSE,FALSE,FALSE
54,96,8,"792","true","s","s","sk","s","c","magenta","b,c,f,e,g,i,k,l","red,magenta,yellow,blue,cyan,green,brown,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,97,FALSE,FALSE,FALSE
54,97,4,"1482","true","k","k","sk","d","j","magenta","a,e,i,j","red,brown,orange,yellow",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,98,FALSE,FALSE,FALSE
54,98,4,"1039","true","k","k","sk","d","b","yellow","b,d,h,l","cyan,red,orange,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,99,FALSE,FALSE,FALSE
54,99,4,"800","true","s","s","sk","s","h","cyan","a,f,h,l","yellow,blue,cyan,brown",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,100,FALSE,FALSE,FALSE
54,100,8,"1375","true","k","k","sk","d","a","orange","b,a,f,e,h,g,j,l","red,magenta,yellow,brown,black,cyan,blue,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,101,FALSE,FALSE,FALSE
54,101,8,"1133","false","s","k","sk","d","c","blue","c,b,f,e,i,g,l,k","yellow,green,magenta,cyan,black,orange,brown,red",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,102,FALSE,FALSE,FALSE
54,102,8,"1553","true","s","s","sk","s","b","red","b,a,d,f,h,g,j,k","red,black,green,magenta,orange,cyan,yellow,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,103,FALSE,FALSE,FALSE
54,103,4,"1024","false","s","k","sk","d","h","black","b,d,h,l","brown,orange,magenta,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,104,FALSE,FALSE,FALSE
54,104,8,"1059","true","k","k","sk","d","l","cyan","a,b,f,e,g,h,j,l","red,blue,yellow,green,magenta,black,brown,orange",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,105,FALSE,FALSE,FALSE
54,105,8,"1021","true","k","k","sk","d","b","brown","b,c,d,f,i,g,l,k","yellow,blue,black,magenta,green,orange,red,cyan",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,106,FALSE,FALSE,FALSE
54,106,4,"1060","false","k","s","sk","s","k","cyan","a,f,h,k","green,magenta,blue,cyan",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,107,FALSE,FALSE,FALSE
54,107,8,"1105","false","k","s","sk","s","l","brown","c,b,e,f,h,i,l,j","magenta,orange,cyan,green,black,yellow,brown,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,108,FALSE,FALSE,FALSE
54,108,8,"897","true","s","s","sk","s","b","cyan","c,b,e,d,i,g,l,k","blue,cyan,orange,black,brown,magenta,red,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,109,FALSE,FALSE,FALSE
54,109,4,"966","false","s","k","sk","d","i","blue","c,e,i,j","red,black,orange,magenta",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,110,FALSE,FALSE,FALSE
54,110,8,"1101","false","s","k","sk","d","b","cyan","b,a,f,d,g,h,j,l","brown,yellow,green,red,black,blue,magenta,orange",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,111,FALSE,FALSE,FALSE
54,111,8,"986","false","k","s","sk","s","b","green","c,b,d,e,g,h,j,k","red,green,magenta,brown,black,blue,orange,cyan",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,112,FALSE,FALSE,FALSE
54,112,8,"684","false","k","s","sk","s","d","orange","b,c,f,d,i,g,l,k","brown,red,yellow,orange,black,magenta,cyan,green",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,113,FALSE,FALSE,FALSE
54,113,8,"1120","false","s","k","sk","d","f","orange","a,c,f,e,i,h,k,l","brown,yellow,cyan,black,red,green,magenta,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,114,FALSE,FALSE,FALSE
54,114,4,"910","false","s","k","sk","d","c","brown","c,f,h,l","blue,red,orange,cyan",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,115,FALSE,FALSE,FALSE
54,115,4,"671","true","k","k","sk","d","d","orange","b,d,h,k","green,brown,cyan,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,116,FALSE,FALSE,FALSE
54,116,4,"731","true","k","k","sk","d","h","cyan","b,e,h,j","green,magenta,brown,orange",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,117,FALSE,FALSE,FALSE
54,117,4,"832","false","k","s","sk","s","a","orange","a,e,h,l","orange,brown,yellow,red",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,118,FALSE,FALSE,FALSE
54,118,8,"864","false","s","k","sk","d","j","brown","b,a,d,e,h,i,j,l","green,yellow,black,red,orange,magenta,cyan,blue",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,119,FALSE,FALSE,FALSE
54,119,8,"1238","true","s","s","sk","s","f","brown","b,c,d,f,g,h,l,j","green,yellow,cyan,brown,magenta,blue,red,black",0.563636363636364,0.507692307692308,0.535664335664336,0.509090909090909,0.123076923076923,0.316083916083916,120,FALSE,FALSE,FALSE
55,0,8,"1067","true","k","k","sk","d","d","magenta","a,b,f,d,i,g,j,l","blue,green,black,cyan,orange,brown,yellow,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,1,FALSE,FALSE,FALSE
55,1,8,"1058","true","k","k","sk","d","d","black","c,a,d,f,g,i,j,k","blue,brown,cyan,red,orange,green,yellow,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,2,FALSE,FALSE,FALSE
55,2,4,"1081","true","k","k","sk","d","j","blue","a,d,h,j","green,black,brown,orange",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,3,FALSE,FALSE,FALSE
55,3,8,"1676","false","s","k","sk","d","b","black","a,b,e,f,h,g,j,l","brown,blue,yellow,orange,magenta,green,cyan,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,4,FALSE,FALSE,FALSE
55,4,8,"1787","false","s","k","sk","d","g","blue","c,b,d,e,g,h,l,j","green,yellow,black,orange,brown,cyan,magenta,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,5,FALSE,FALSE,FALSE
55,5,4,"1352","true","k","k","sk","d","k","black","a,e,i,k","brown,yellow,green,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,6,FALSE,FALSE,FALSE
55,6,4,"778","true","k","k","sk","d","a","green","a,e,g,j","magenta,black,cyan,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,7,FALSE,FALSE,FALSE
55,7,4,"1368","true","s","s","sk","s","c","magenta","c,e,h,j","magenta,yellow,blue,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,8,FALSE,FALSE,FALSE
55,8,8,"2468","true","k","k","sk","d","g","blue","c,b,f,e,i,g,k,j","red,green,magenta,yellow,black,brown,orange,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,9,FALSE,FALSE,FALSE
55,9,8,"946","true","k","k","sk","d","h","red","c,a,d,e,h,g,j,k","green,magenta,yellow,black,blue,brown,cyan,orange",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,10,FALSE,FALSE,FALSE
55,10,4,"977","true","s","s","sk","s","k","brown","a,e,i,k","green,orange,yellow,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,11,FALSE,FALSE,FALSE
55,11,4,"1716","false","k","s","sk","s","a","green","a,e,g,l","green,yellow,cyan,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,12,FALSE,FALSE,FALSE
55,12,4,"1309","true","s","s","sk","s","e","orange","c,e,i,l","brown,orange,green,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,13,FALSE,FALSE,FALSE
55,13,4,"934","true","s","s","sk","s","a","black","a,f,h,l","black,blue,brown,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,14,FALSE,FALSE,FALSE
55,14,8,"1105","false","k","s","sk","s","g","orange","a,c,d,f,g,i,j,k","green,yellow,black,magenta,orange,red,brown,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,15,FALSE,FALSE,FALSE
55,15,8,"1215","true","k","k","sk","d","e","cyan","a,b,e,f,h,g,l,j","black,magenta,yellow,orange,green,blue,brown,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,16,FALSE,FALSE,FALSE
55,16,8,"1033","true","k","k","sk","d","g","magenta","c,a,f,d,i,g,j,k","red,brown,yellow,blue,green,cyan,orange,black",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,17,FALSE,FALSE,FALSE
55,17,4,"941","true","s","s","sk","s","a","orange","a,f,i,l","orange,black,green,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,18,FALSE,FALSE,FALSE
55,18,8,"3507","false","k","s","sk","s","f","yellow","a,c,d,f,g,h,l,j","green,orange,brown,yellow,blue,red,cyan,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,19,FALSE,FALSE,FALSE
55,19,8,"605","true","s","s","sk","s","k","yellow","b,c,e,d,i,h,j,k","black,orange,brown,green,blue,cyan,magenta,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,20,FALSE,FALSE,FALSE
55,20,4,"1210","false","s","k","sk","d","c","brown","c,f,g,k","red,orange,green,blue",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,21,FALSE,FALSE,FALSE
55,21,8,"1253","true","s","s","sk","s","a","cyan","a,c,e,d,h,i,l,k","cyan,orange,yellow,green,red,brown,black,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,22,FALSE,FALSE,FALSE
55,22,4,"1511","false","k","s","sk","s","c","orange","c,d,h,l","orange,black,cyan,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,23,FALSE,FALSE,FALSE
55,23,4,"1037","true","k","k","sk","d","h","red","b,d,h,j","black,blue,yellow,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,24,FALSE,FALSE,FALSE
55,24,4,"1304","false","s","k","sk","d","e","yellow","b,e,i,k","green,brown,red,black",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,25,FALSE,FALSE,FALSE
55,25,8,"1666","false","k","s","sk","s","e","orange","a,c,d,e,h,i,j,k","red,brown,blue,orange,magenta,cyan,yellow,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,26,FALSE,FALSE,FALSE
55,26,4,"1376","true","s","s","sk","s","c","brown","c,f,i,k","brown,blue,cyan,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,27,FALSE,FALSE,FALSE
55,27,8,"3016","false","s","k","sk","d","f","brown","a,b,d,f,g,i,l,j","magenta,blue,black,yellow,cyan,orange,green,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,28,FALSE,FALSE,FALSE
55,28,4,"1676","true","k","k","sk","d","e","blue","a,e,g,k","brown,cyan,red,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,29,FALSE,FALSE,FALSE
55,29,4,"1066","true","s","s","sk","s","k","brown","a,f,i,k","black,magenta,yellow,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,30,FALSE,FALSE,FALSE
55,30,4,"1981","true","k","k","sk","d","a","blue","a,e,g,l","black,orange,magenta,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,31,FALSE,FALSE,FALSE
55,31,8,"1260","true","s","s","sk","s","a","orange","b,a,f,e,h,g,j,l","blue,orange,red,brown,yellow,black,green,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,32,FALSE,FALSE,FALSE
55,32,4,"2406","false","k","s","sk","s","e","cyan","b,e,i,l","brown,cyan,orange,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,33,FALSE,FALSE,FALSE
55,33,8,"1097","false","s","k","sk","d","h","orange","a,c,d,f,g,h,l,j","brown,yellow,blue,cyan,red,black,green,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,34,FALSE,FALSE,FALSE
55,34,4,"700","true","k","k","sk","d","c","red","c,e,i,l","brown,black,orange,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,35,FALSE,FALSE,FALSE
55,35,4,"871","true","k","k","sk","d","k","green","a,e,i,k","yellow,black,magenta,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,36,FALSE,FALSE,FALSE
55,36,8,"1747","true","s","s","sk","s","h","magenta","c,a,f,e,i,h,k,l","cyan,blue,orange,black,green,magenta,red,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,37,FALSE,FALSE,FALSE
55,37,4,"825","true","s","s","sk","s","j","red","c,e,h,j","blue,cyan,black,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,38,FALSE,FALSE,FALSE
55,38,4,"1013","true","k","k","sk","d","d","green","a,d,g,j","yellow,magenta,red,orange",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,39,FALSE,FALSE,FALSE
55,39,8,"1781","true","k","k","sk","d","g","magenta","a,c,e,d,h,g,j,l","green,brown,blue,black,red,orange,cyan,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,40,FALSE,FALSE,FALSE
55,40,8,"1735","true","k","k","sk","d","f","blue","a,c,f,d,h,g,k,j","brown,cyan,yellow,orange,black,magenta,green,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,41,FALSE,FALSE,FALSE
55,41,8,"1254","true","s","s","sk","s","d","orange","b,a,e,d,h,i,j,l","red,black,yellow,orange,brown,magenta,green,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,42,FALSE,FALSE,FALSE
55,42,4,"981","true","k","k","sk","d","b","cyan","b,f,g,j","yellow,brown,green,blue",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,43,FALSE,FALSE,FALSE
55,43,8,"1962","true","k","k","sk","d","l","red","a,c,d,e,g,h,l,j","magenta,blue,green,orange,brown,cyan,black,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,44,FALSE,FALSE,FALSE
55,44,8,"1322","true","s","s","sk","s","e","orange","b,a,d,e,h,g,j,l","brown,red,magenta,orange,blue,green,black,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,45,FALSE,FALSE,FALSE
55,45,8,"1629","true","k","k","sk","d","b","magenta","c,b,f,e,i,h,k,l","black,orange,blue,red,brown,green,yellow,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,46,FALSE,FALSE,FALSE
55,46,4,"1244","false","k","s","sk","s","i","cyan","b,e,i,k","blue,red,cyan,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,47,FALSE,FALSE,FALSE
55,47,4,"1619","false","k","s","sk","s","e","magenta","a,e,g,l","green,magenta,yellow,blue",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,48,FALSE,FALSE,FALSE
55,48,4,"1090","true","s","s","sk","s","d","yellow","a,d,i,l","red,yellow,black,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,49,FALSE,FALSE,FALSE
55,49,4,"772","true","s","s","sk","s","c","magenta","c,d,h,l","magenta,red,blue,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,50,FALSE,FALSE,FALSE
55,50,4,"891","true","k","k","sk","d","i","green","a,f,i,j","black,orange,brown,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,51,FALSE,FALSE,FALSE
55,51,4,"1013","false","k","s","sk","s","h","magenta","c,e,h,k","green,black,magenta,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,52,FALSE,FALSE,FALSE
55,52,4,"1364","true","k","k","sk","d","f","cyan","c,f,h,k","red,brown,orange,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,53,FALSE,FALSE,FALSE
55,53,8,"1617","true","k","k","sk","d","g","brown","b,c,d,e,h,g,k,j","magenta,orange,blue,green,red,cyan,yellow,black",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,54,FALSE,FALSE,FALSE
55,54,8,"1186","true","s","s","sk","s","h","yellow","a,b,f,d,g,h,j,k","blue,red,black,magenta,green,yellow,cyan,orange",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,55,FALSE,FALSE,FALSE
55,55,8,"1308","true","k","k","sk","d","d","magenta","c,a,e,d,h,i,j,l","blue,orange,red,yellow,cyan,green,brown,black",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,56,FALSE,FALSE,FALSE
55,56,4,"880","true","k","k","sk","d","b","black","b,e,i,j","green,orange,magenta,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,57,FALSE,FALSE,FALSE
55,57,4,"870","true","k","k","sk","d","j","magenta","a,e,g,j","green,brown,cyan,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,58,FALSE,FALSE,FALSE
55,58,8,"1092","false","s","k","sk","d","h","orange","a,c,e,f,g,h,j,k","yellow,magenta,red,brown,blue,green,black,cyan",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,59,FALSE,FALSE,FALSE
55,59,8,"1013","true","s","s","sk","s","e","brown","b,c,e,d,h,i,k,l","green,black,brown,orange,cyan,yellow,blue,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,60,FALSE,FALSE,FALSE
55,60,4,"1027","true","k","k","sk","d","l","magenta","a,f,g,l","brown,green,red,blue",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,61,FALSE,FALSE,FALSE
55,61,8,"1384","false","k","s","sk","s","l","red","c,a,f,e,i,g,k,l","cyan,brown,orange,green,black,magenta,yellow,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,62,FALSE,FALSE,FALSE
55,62,8,"1195","true","s","s","sk","s","a","brown","a,b,d,e,i,h,j,l","brown,cyan,red,magenta,orange,black,yellow,green",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,63,FALSE,FALSE,FALSE
55,63,8,"1581","false","s","k","sk","d","l","magenta","a,b,e,d,i,h,l,j","black,cyan,brown,orange,green,yellow,blue,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,64,FALSE,FALSE,FALSE
55,64,4,"2057","true","s","s","sk","s","d","cyan","c,d,h,k","orange,cyan,green,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,65,FALSE,FALSE,FALSE
55,65,8,"1045","true","k","k","sk","d","e","red","a,c,d,e,i,h,l,j","yellow,green,orange,magenta,black,cyan,blue,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,66,FALSE,FALSE,FALSE
55,66,8,"1412","true","s","s","sk","s","a","yellow","a,b,f,e,g,i,l,j","yellow,cyan,red,green,black,orange,brown,magenta",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,67,FALSE,FALSE,FALSE
55,67,4,"862","true","k","k","sk","d","d","orange","c,d,h,l","cyan,magenta,blue,brown",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,68,FALSE,FALSE,FALSE
55,68,4,"760","true","k","k","sk","d","a","black","a,e,i,k","magenta,red,brown,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,69,FALSE,FALSE,FALSE
55,69,8,"928","false","s","k","sk","d","j","magenta","a,c,f,e,i,h,j,k","red,orange,blue,brown,black,cyan,green,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,70,FALSE,FALSE,FALSE
55,70,4,"1229","false","k","s","sk","s","i","cyan","a,e,i,l","magenta,green,cyan,yellow",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,71,FALSE,FALSE,FALSE
55,71,4,"1890","false","k","s","sk","s","f","brown","b,f,h,l","cyan,brown,magenta,red",0.723076923076923,0.690909090909091,0.706993006993007,1.78461538461538,3.05454545454545,2.41958041958042,72,FALSE,FALSE,FALSE
