"","subject","block","trial","card_left","card_right","ch_card","ch_key","reward","prob1","prob2","prob3","prob4","rt","reward_oneback","unch_card","reoffer_ch","reoffer_unch","stay_key","stay_card","stay_unch_card","prob_ch","prob_unch","accuracy","delta_exp_value","prob_left","prob_right","better_loc","prev_loc_better","bonus","number_inattention","instructions_mistakes","exclude_trial_omission","exclude_key_rep","exclude_inattention"
"10100",55,"2","36",4,1,1,"1","0",0.357681821,0.633714377,0.160086403,0.419517324,558,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.357681821,0.419517324,0,0.061835503,0.419517324,0.357681821,0,1,0,0,1,FALSE,FALSE,FALSE
"10101",55,"2","37",2,3,2,"0","0",0.319182052,0.66237771,0.157452045,0.426407739,521,"0",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.66237771,0.157452045,1,0.504925665,0.66237771,0.157452045,0,0,0,0,1,FALSE,FALSE,FALSE
"10102",55,"2","38",2,1,1,"1","0",0.271389827,0.642321058,0.176706854,0.408329963,552,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.271389827,0.642321058,0,0.370931231,0.642321058,0.271389827,0,1,0,0,1,FALSE,FALSE,FALSE
"10103",55,"2","39",2,4,2,"0","1",0.331717046,0.598826994,0.163972711,0.442421569,551,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.598826994,0.442421569,1,0.156405425,0.598826994,0.442421569,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10104",55,"2","40",4,2,2,"1","1",0.337330719,0.537534203,0.156086284,0.439231949,1033,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.537534203,0.439231949,1,0.098302254,0.439231949,0.537534203,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10105",55,"2","41",2,4,2,"0","1",0.360532922,0.541353187,0.15,0.422045599,733,"1",4,TRUE,TRUE,FALSE,TRUE,FALSE,0.541353187,0.422045599,1,0.119307588,0.541353187,0.422045599,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10106",55,"2","42",3,2,2,"1","0",0.40079545,0.565797459,0.15,0.398831425,532,"1",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.565797459,0.15,1,0.415797459,0.15,0.565797459,1,0,0,0,1,FALSE,FALSE,FALSE
"10107",55,"2","43",3,1,3,"0","0",0.4120548,0.625624932,0.15,0.445303813,441,"0",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.15,0.4120548,0,0.2620548,0.15,0.4120548,1,1,0,0,1,FALSE,FALSE,FALSE
"10108",55,"2","44",4,1,1,"1","1",0.419174746,0.673666597,0.15,0.442015842,555,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.419174746,0.442015842,0,0.022841096,0.442015842,0.419174746,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10109",55,"2","45",4,3,3,"1","0",0.49439884,0.709709244,0.15,0.391095483,449,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.391095483,0,0.241095483,0.391095483,0.15,0,0,0,0,1,FALSE,FALSE,FALSE
"10110",55,"2","46",1,3,1,"0","1",0.445138221,0.732720996,0.15,0.39784058,519,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.445138221,0.15,1,0.295138221,0.445138221,0.15,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10111",55,"2","47",4,1,4,"0","1",0.462633019,0.63950116,0.163664995,0.324718947,870,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.324718947,0.462633019,0,0.137914072,0.324718947,0.462633019,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10112",55,"2","48",4,2,2,"1","1",0.472754153,0.653624258,0.191478745,0.306483515,488,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.653624258,0.306483515,1,0.347140743,0.306483515,0.653624258,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10113",55,"2","49",1,3,1,"0","1",0.446989894,0.59332484,0.179692284,0.337784885,640,"1",3,FALSE,FALSE,FALSE,FALSE,FALSE,0.446989894,0.179692284,1,0.26729761,0.446989894,0.179692284,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10114",55,"2","50",2,1,1,"1","0",0.450821354,0.584050675,0.15,0.36036193,412,"1",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.450821354,0.584050675,0,0.133229321,0.584050675,0.450821354,0,1,0,0,1,FALSE,FALSE,FALSE
"10115",55,"3","1",1,2,1,"0","0",0.157020842,0.619709433,0.455624574,0.57748884,748,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.157020842,0.619709433,0,0.462688591,0.157020842,0.619709433,1,1,0,0,1,FALSE,FALSE,FALSE
"10116",55,"3","2",3,2,3,"0","1",0.15,0.638847416,0.447060403,0.547476684,763,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.447060403,0.638847416,0,0.191787013,0.447060403,0.638847416,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10117",55,"3","3",1,2,2,"1","0",0.15,0.673558252,0.464653849,0.564055839,839,"1",1,FALSE,TRUE,FALSE,FALSE,TRUE,0.673558252,0.15,1,0.523558252,0.15,0.673558252,1,0,0,0,1,FALSE,FALSE,FALSE
"10118",55,"3","4",3,2,3,"0","1",0.156040006,0.650024264,0.468050463,0.533591457,559,"0",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.468050463,0.650024264,0,0.181973801,0.468050463,0.650024264,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10119",55,"3","5",1,2,1,"0","0",0.15,0.609580707,0.479689254,0.548975462,603,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.609580707,0,0.459580707,0.15,0.609580707,1,0,0,0,1,FALSE,FALSE,FALSE
"10120",55,"3","6",3,1,3,"0","0",0.15,0.643928684,0.489298433,0.530164744,630,"0",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.489298433,0.15,1,0.339298433,0.489298433,0.15,0,1,0,0,1,FALSE,FALSE,FALSE
"10121",55,"3","7",3,1,1,"1","0",0.15,0.632410914,0.49896292,0.449644452,502,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.15,0.49896292,0,0.34896292,0.49896292,0.15,0,1,0,0,1,FALSE,FALSE,FALSE
"10122",55,"3","8",2,3,2,"0","1",0.15,0.660272086,0.503229792,0.400668363,482,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.660272086,0.503229792,1,0.157042294,0.660272086,0.503229792,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10123",55,"3","9",3,2,3,"0","1",0.15,0.654805088,0.426905337,0.363860908,725,"1",2,TRUE,TRUE,TRUE,FALSE,TRUE,0.426905337,0.654805088,0,0.227899751,0.426905337,0.654805088,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10124",55,"3","10",1,4,1,"0","0",0.195488406,0.654415047,0.43950215,0.384457003,842,"1",4,FALSE,FALSE,TRUE,FALSE,FALSE,0.195488406,0.384457003,0,0.188968597,0.195488406,0.384457003,1,0,0,0,1,FALSE,FALSE,FALSE
"10125",55,"3","11",1,3,3,"1","1",0.238761738,0.651459173,0.424029653,0.381435283,511,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.424029653,0.238761738,1,0.185267915,0.238761738,0.424029653,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10126",55,"3","12",4,3,3,"1","1",0.208685625,0.622871469,0.373946687,0.395809752,558,"1",4,TRUE,FALSE,TRUE,TRUE,FALSE,0.373946687,0.395809752,0,0.021863065,0.395809752,0.373946687,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10127",55,"3","13",1,3,1,"0","0",0.176161325,0.621873043,0.309792793,0.418116153,558,"1",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.176161325,0.309792793,0,0.133631468,0.176161325,0.309792793,1,1,0,0,1,FALSE,FALSE,FALSE
"10128",55,"3","14",1,2,2,"1","1",0.189415947,0.64873017,0.299386806,0.444540894,527,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.64873017,0.189415947,1,0.459314223,0.189415947,0.64873017,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10129",55,"3","15",3,1,3,"0","0",0.179116023,0.614258789,0.330861332,0.461018357,688,"1",1,FALSE,TRUE,FALSE,FALSE,FALSE,0.330861332,0.179116023,1,0.151745309,0.330861332,0.179116023,0,0,0,0,1,FALSE,FALSE,FALSE
"10130",55,"3","16",3,4,4,"1","0",0.1990778,0.624416768,0.390680702,0.499538162,426,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.499538162,0.390680702,1,0.10885746,0.390680702,0.499538162,1,0,0,0,1,FALSE,FALSE,FALSE
"10131",55,"3","17",2,1,2,"0","0",0.15,0.584623601,0.368970152,0.501779212,464,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.584623601,0.15,1,0.434623601,0.584623601,0.15,0,0,0,0,1,FALSE,FALSE,FALSE
"10132",55,"3","18",4,1,1,"1","1",0.154505329,0.549768795,0.364360177,0.444644815,519,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.154505329,0.444644815,0,0.290139486,0.444644815,0.154505329,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10133",55,"3","19",3,1,3,"0","0",0.20971304,0.501743755,0.30563429,0.41071651,547,"1",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.30563429,0.20971304,1,0.09592125,0.30563429,0.20971304,0,0,0,0,1,FALSE,FALSE,FALSE
"10134",55,"3","20",1,3,3,"1","0",0.248624145,0.463638119,0.304244594,0.412544239,343,"0",1,TRUE,TRUE,FALSE,TRUE,FALSE,0.304244594,0.248624145,1,0.055620449,0.248624145,0.304244594,1,0,0,0,1,FALSE,FALSE,FALSE
"10135",55,"3","21",2,4,4,"1","0",0.243429274,0.572912292,0.231771321,0.404462135,738,"0",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.404462135,0.572912292,0,0.168450157,0.572912292,0.404462135,0,0,0,0,1,FALSE,FALSE,FALSE
"10136",55,"3","22",3,1,3,"0","0",0.222942467,0.521565163,0.189074154,0.394042659,545,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.189074154,0.222942467,0,0.033868313,0.189074154,0.222942467,1,1,0,0,1,FALSE,FALSE,FALSE
"10137",55,"3","23",2,1,1,"1","0",0.25854102,0.483212291,0.232423255,0.427578923,667,"0",2,FALSE,TRUE,FALSE,FALSE,TRUE,0.25854102,0.483212291,0,0.224671271,0.483212291,0.25854102,0,1,0,0,1,FALSE,FALSE,FALSE
"10138",55,"3","24",3,4,3,"0","0",0.32771788,0.416664343,0.167898662,0.414173854,584,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.167898662,0.414173854,0,0.246275192,0.167898662,0.414173854,1,1,0,0,1,FALSE,FALSE,FALSE
"10139",55,"3","25",3,1,1,"1","0",0.346910101,0.406414638,0.223806442,0.432006777,541,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.346910101,0.223806442,1,0.123103659,0.223806442,0.346910101,1,0,0,0,1,FALSE,FALSE,FALSE
"10140",55,"3","26",2,1,1,"1","0",0.363247772,0.424988911,0.15,0.409534504,504,"0",2,TRUE,FALSE,TRUE,TRUE,FALSE,0.363247772,0.424988911,0,0.061741139,0.424988911,0.363247772,0,0,0,0,1,FALSE,FALSE,FALSE
"10141",55,"3","27",3,4,3,"0","0",0.412600622,0.423891952,0.160403157,0.383596933,501,"0",4,FALSE,FALSE,FALSE,FALSE,FALSE,0.160403157,0.383596933,0,0.223193776,0.160403157,0.383596933,1,1,0,0,1,FALSE,FALSE,FALSE
"10142",55,"3","28",4,1,1,"1","1",0.394723848,0.477917326,0.15,0.366896641,493,"0",4,FALSE,TRUE,FALSE,FALSE,FALSE,0.394723848,0.366896641,1,0.027827207,0.366896641,0.394723848,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10143",55,"3","29",3,1,1,"1","1",0.379588708,0.499917072,0.15,0.455084108,538,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.379588708,0.15,1,0.229588708,0.15,0.379588708,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10144",55,"3","30",1,2,2,"1","0",0.39092306,0.527574737,0.199845574,0.475709276,548,"1",1,TRUE,FALSE,TRUE,FALSE,FALSE,0.527574737,0.39092306,1,0.136651677,0.39092306,0.527574737,1,1,0,0,1,FALSE,FALSE,FALSE
"10145",55,"3","31",2,4,2,"0","0",0.37934023,0.55610902,0.252707012,0.523782927,751,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.55610902,0.523782927,1,0.032326093,0.55610902,0.523782927,0,0,0,0,1,FALSE,FALSE,FALSE
"10146",55,"3","32",1,3,3,"1","0",0.422537053,0.542712218,0.240813444,0.467327472,838,"0",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.240813444,0.422537053,0,0.181723609,0.422537053,0.240813444,0,1,0,0,1,FALSE,FALSE,FALSE
"10147",55,"3","33",3,2,3,"0","0",0.42854826,0.558499434,0.31536487,0.456414917,783,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.31536487,0.558499434,0,0.243134564,0.31536487,0.558499434,1,1,0,0,1,FALSE,FALSE,FALSE
"10148",55,"3","34",4,2,2,"1","1",0.414645187,0.630558855,0.238292789,0.399816399,521,"0",4,FALSE,TRUE,FALSE,FALSE,TRUE,0.630558855,0.399816399,1,0.230742456,0.399816399,0.630558855,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10149",55,"3","35",3,1,1,"1","0",0.411459023,0.630067304,0.158989637,0.404586093,378,"1",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.411459023,0.158989637,1,0.252469386,0.158989637,0.411459023,1,1,0,0,1,FALSE,FALSE,FALSE
"10150",55,"3","36",1,2,1,"0","0",0.357681821,0.633714377,0.160086403,0.419517324,747,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.357681821,0.633714377,0,0.276032556,0.357681821,0.633714377,1,1,0,0,1,FALSE,FALSE,FALSE
"10151",55,"3","37",2,4,4,"1","1",0.319182052,0.66237771,0.157452045,0.426407739,473,"0",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.426407739,0.66237771,0,0.235969971,0.66237771,0.426407739,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10152",55,"3","38",4,1,4,"0","1",0.271389827,0.642321058,0.176706854,0.408329963,542,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.408329963,0.271389827,1,0.136940136,0.408329963,0.271389827,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10153",55,"3","39",3,4,4,"1","1",0.331717046,0.598826994,0.163972711,0.442421569,574,"1",3,TRUE,FALSE,FALSE,TRUE,FALSE,0.442421569,0.163972711,1,0.278448858,0.163972711,0.442421569,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10154",55,"3","40",1,4,4,"1","1",0.337330719,0.537534203,0.156086284,0.439231949,821,"1",1,TRUE,FALSE,TRUE,TRUE,FALSE,0.439231949,0.337330719,1,0.10190123,0.337330719,0.439231949,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10155",55,"3","41",2,4,4,"1","1",0.360532922,0.541353187,0.15,0.422045599,1016,"1",2,TRUE,FALSE,TRUE,TRUE,FALSE,0.422045599,0.541353187,0,0.119307588,0.541353187,0.422045599,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10156",55,"3","42",2,3,3,"1","1",0.40079545,0.565797459,0.15,0.398831425,1220,"1",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.15,0.565797459,0,0.415797459,0.565797459,0.15,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10157",55,"3","43",4,2,4,"0","0",0.4120548,0.625624932,0.15,0.445303813,1032,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.445303813,0.625624932,0,0.180321119,0.445303813,0.625624932,1,1,0,0,1,FALSE,FALSE,FALSE
"10158",55,"3","44",4,2,2,"1","1",0.419174746,0.673666597,0.15,0.442015842,998,"0",4,TRUE,TRUE,FALSE,FALSE,TRUE,0.673666597,0.442015842,1,0.231650755,0.442015842,0.673666597,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10159",55,"3","45",2,3,3,"1","0",0.49439884,0.709709244,0.15,0.391095483,914,"1",2,TRUE,FALSE,TRUE,FALSE,FALSE,0.15,0.709709244,0,0.559709244,0.709709244,0.15,0,0,0,0,1,FALSE,FALSE,FALSE
"10160",55,"3","46",3,1,3,"0","0",0.445138221,0.732720996,0.15,0.39784058,564,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.445138221,0,0.295138221,0.15,0.445138221,1,1,0,0,1,FALSE,FALSE,FALSE
"10161",55,"3","47",3,1,1,"1","0",0.462633019,0.63950116,0.163664995,0.324718947,564,"0",3,TRUE,TRUE,FALSE,FALSE,TRUE,0.462633019,0.163664995,1,0.298968024,0.163664995,0.462633019,1,0,0,0,1,FALSE,FALSE,FALSE
"10162",55,"3","48",1,2,1,"0","0",0.472754153,0.653624258,0.191478745,0.306483515,503,"0",2,TRUE,FALSE,FALSE,TRUE,FALSE,0.472754153,0.653624258,0,0.180870105,0.472754153,0.653624258,1,1,0,0,1,FALSE,FALSE,FALSE
"10163",55,"3","49",1,3,3,"1","0",0.446989894,0.59332484,0.179692284,0.337784885,537,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.179692284,0.446989894,0,0.26729761,0.446989894,0.179692284,0,1,0,0,1,FALSE,FALSE,FALSE
"10164",55,"3","50",4,2,4,"0","0",0.450821354,0.584050675,0.15,0.36036193,543,"0",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.36036193,0.584050675,0,0.223688745,0.36036193,0.584050675,1,1,0,0,1,FALSE,FALSE,FALSE
"10165",55,"4","1",1,3,1,"0","0",0.157020842,0.619709433,0.455624574,0.57748884,682,"0",3,FALSE,FALSE,TRUE,FALSE,FALSE,0.157020842,0.455624574,0,0.298603732,0.157020842,0.455624574,1,0,0,0,1,FALSE,FALSE,FALSE
"10166",55,"4","2",3,4,4,"1","0",0.15,0.638847416,0.447060403,0.547476684,533,"0",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.547476684,0.447060403,1,0.100416281,0.447060403,0.547476684,1,0,0,0,1,FALSE,FALSE,FALSE
"10167",55,"4","3",4,3,4,"0","1",0.15,0.673558252,0.464653849,0.564055839,539,"0",3,TRUE,TRUE,FALSE,TRUE,FALSE,0.564055839,0.464653849,1,0.09940199,0.564055839,0.464653849,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10168",55,"4","4",2,3,2,"0","1",0.156040006,0.650024264,0.468050463,0.533591457,474,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.650024264,0.468050463,1,0.181973801,0.650024264,0.468050463,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10169",55,"4","5",1,2,2,"1","0",0.15,0.609580707,0.479689254,0.548975462,577,"1",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.609580707,0.15,1,0.459580707,0.15,0.609580707,1,0,0,0,1,FALSE,FALSE,FALSE
"10170",55,"4","6",2,4,2,"0","1",0.15,0.643928684,0.489298433,0.530164744,1284,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.643928684,0.530164744,1,0.11376394,0.643928684,0.530164744,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10171",55,"4","7",3,1,3,"0","0",0.15,0.632410914,0.49896292,0.449644452,1907,"1",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.49896292,0.15,1,0.34896292,0.49896292,0.15,0,1,0,0,1,FALSE,FALSE,FALSE
"10172",55,"4","8",2,3,2,"0","0",0.15,0.660272086,0.503229792,0.400668363,429,"0",3,TRUE,FALSE,TRUE,FALSE,FALSE,0.660272086,0.503229792,1,0.157042294,0.660272086,0.503229792,0,1,0,0,1,FALSE,FALSE,FALSE
"10173",55,"4","9",4,2,2,"1","1",0.15,0.654805088,0.426905337,0.363860908,591,"0",4,TRUE,FALSE,FALSE,TRUE,FALSE,0.654805088,0.363860908,1,0.29094418,0.363860908,0.654805088,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10174",55,"4","10",3,2,2,"1","1",0.195488406,0.654415047,0.43950215,0.384457003,794,"1",3,TRUE,FALSE,TRUE,TRUE,FALSE,0.654415047,0.43950215,1,0.214912897,0.43950215,0.654415047,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10175",55,"4","11",3,1,1,"1","0",0.238761738,0.651459173,0.424029653,0.381435283,559,"1",3,FALSE,TRUE,TRUE,FALSE,FALSE,0.238761738,0.424029653,0,0.185267915,0.424029653,0.238761738,0,0,0,0,1,FALSE,FALSE,FALSE
"10176",55,"4","12",2,4,4,"1","1",0.208685625,0.622871469,0.373946687,0.395809752,1047,"0",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.395809752,0.622871469,0,0.227061717,0.622871469,0.395809752,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10177",55,"4","13",1,4,1,"0","0",0.176161325,0.621873043,0.309792793,0.418116153,724,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.176161325,0.418116153,0,0.241954828,0.176161325,0.418116153,1,1,0,0,1,FALSE,FALSE,FALSE
"10178",55,"4","14",1,3,3,"1","0",0.189415947,0.64873017,0.299386806,0.444540894,585,"0",1,TRUE,FALSE,FALSE,FALSE,FALSE,0.299386806,0.189415947,1,0.109970859,0.189415947,0.299386806,1,0,0,0,1,FALSE,FALSE,FALSE
"10179",55,"4","15",2,3,2,"0","1",0.179116023,0.614258789,0.330861332,0.461018357,1053,"0",3,TRUE,FALSE,FALSE,FALSE,FALSE,0.614258789,0.330861332,1,0.283397457,0.614258789,0.330861332,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10180",55,"4","16",1,4,4,"1","1",0.1990778,0.624416768,0.390680702,0.499538162,1381,"1",1,FALSE,FALSE,FALSE,FALSE,FALSE,0.499538162,0.1990778,1,0.300460362,0.1990778,0.499538162,1,0,0.0025,0,1,FALSE,FALSE,FALSE
"10181",55,"4","17",2,3,3,"1","0",0.15,0.584623601,0.368970152,0.501779212,1251,"1",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.368970152,0.584623601,0,0.215653449,0.584623601,0.368970152,0,0,0,0,1,FALSE,FALSE,FALSE
"10182",55,"4","18",1,4,4,"1","1",0.154505329,0.549768795,0.364360177,0.444644815,1296,"0",1,FALSE,FALSE,TRUE,FALSE,FALSE,0.444644815,0.154505329,1,0.290139486,0.154505329,0.444644815,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10183",55,"4","19",2,4,2,"0","1",0.20971304,0.501743755,0.30563429,0.41071651,1065,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.501743755,0.41071651,1,0.091027245,0.501743755,0.41071651,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10184",55,"4","20",3,4,3,"0","0",0.248624145,0.463638119,0.304244594,0.412544239,1306,"1",4,FALSE,TRUE,TRUE,FALSE,FALSE,0.304244594,0.412544239,0,0.108299645,0.304244594,0.412544239,1,0,0,0,1,FALSE,FALSE,FALSE
"10185",55,"4","21",1,3,3,"1","0",0.243429274,0.572912292,0.231771321,0.404462135,1239,"0",1,TRUE,FALSE,FALSE,TRUE,FALSE,0.231771321,0.243429274,0,0.011657953,0.243429274,0.231771321,0,1,0,0,1,FALSE,FALSE,FALSE
"10186",55,"4","22",1,3,3,"1","0",0.222942467,0.521565163,0.189074154,0.394042659,1369,"0",1,TRUE,TRUE,TRUE,TRUE,FALSE,0.189074154,0.222942467,0,0.033868313,0.222942467,0.189074154,0,0,0,0,1,FALSE,FALSE,FALSE
"10187",55,"4","23",3,1,1,"1","1",0.25854102,0.483212291,0.232423255,0.427578923,1111,"0",3,TRUE,TRUE,TRUE,FALSE,TRUE,0.25854102,0.232423255,1,0.026117765,0.232423255,0.25854102,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10188",55,"4","24",4,2,4,"0","0",0.32771788,0.416664343,0.167898662,0.414173854,1517,"1",2,FALSE,FALSE,FALSE,FALSE,FALSE,0.414173854,0.416664343,0,0.00249048899999998,0.414173854,0.416664343,1,1,0,0,1,FALSE,FALSE,FALSE
"10189",55,"4","25",3,2,3,"0","0",0.346910101,0.406414638,0.223806442,0.432006777,1532,"0",2,FALSE,TRUE,TRUE,FALSE,FALSE,0.223806442,0.406414638,0,0.182608196,0.223806442,0.406414638,1,0,0,0,1,FALSE,FALSE,FALSE
"10190",55,"4","26",2,3,2,"0","1",0.363247772,0.424988911,0.15,0.409534504,1051,"0",3,TRUE,TRUE,TRUE,FALSE,TRUE,0.424988911,0.15,1,0.274988911,0.424988911,0.15,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10191",55,"4","27",3,4,4,"1","0",0.412600622,0.423891952,0.160403157,0.383596933,839,"1",3,FALSE,TRUE,FALSE,FALSE,FALSE,0.383596933,0.160403157,1,0.223193776,0.160403157,0.383596933,1,0,0,0,1,FALSE,FALSE,FALSE
"10192",55,"4","28",4,1,1,"1","1",0.394723848,0.477917326,0.15,0.366896641,1486,"0",4,TRUE,FALSE,TRUE,FALSE,FALSE,0.394723848,0.366896641,1,0.027827207,0.366896641,0.394723848,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10193",55,"4","29",2,4,4,"1","0",0.379588708,0.499917072,0.15,0.455084108,1376,"1",2,FALSE,TRUE,TRUE,FALSE,TRUE,0.455084108,0.499917072,0,0.044832964,0.499917072,0.455084108,0,0,0,0,1,FALSE,FALSE,FALSE
"10194",55,"4","30",4,2,4,"0","1",0.39092306,0.527574737,0.199845574,0.475709276,1706,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.475709276,0.527574737,0,0.051865461,0.475709276,0.527574737,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10195",55,"4","31",4,1,1,"1","0",0.37934023,0.55610902,0.252707012,0.523782927,1139,"1",4,TRUE,FALSE,FALSE,FALSE,FALSE,0.37934023,0.523782927,0,0.144442697,0.523782927,0.37934023,0,1,0,0,1,FALSE,FALSE,FALSE
"10196",55,"4","32",2,3,3,"1","1",0.422537053,0.542712218,0.240813444,0.467327472,1334,"0",2,FALSE,FALSE,TRUE,FALSE,FALSE,0.240813444,0.542712218,0,0.301898774,0.542712218,0.240813444,0,0,0.0025,0,1,FALSE,FALSE,FALSE
"10197",55,"4","33",1,2,1,"0","0",0.42854826,0.558499434,0.31536487,0.456414917,1573,"1",2,FALSE,TRUE,FALSE,FALSE,FALSE,0.42854826,0.558499434,0,0.129951174,0.42854826,0.558499434,1,1,0,0,1,FALSE,FALSE,FALSE
"10198",55,"4","34",1,2,1,"0","0",0.414645187,0.630558855,0.238292789,0.399816399,1570,"0",2,TRUE,TRUE,TRUE,TRUE,FALSE,0.414645187,0.630558855,0,0.215913668,0.414645187,0.630558855,1,0,0,0,1,FALSE,FALSE,FALSE
"10199",55,"4","35",2,1,1,"1","1",0.411459023,0.630067304,0.158989637,0.404586093,596,"0",2,TRUE,TRUE,FALSE,TRUE,FALSE,0.411459023,0.630067304,0,0.218608281,0.630067304,0.411459023,0,1,0.0025,0,1,FALSE,FALSE,FALSE
"10200",55,"4","36",4,2,2,"1","1",0.357681821,0.633714377,0.160086403,0.419517324,1074,"1",4,FALSE,TRUE,TRUE,FALSE,TRUE,0.633714377,0.419517324,1,0.214197053,0.419517324,0.633714377,1,1,0.0025,0,1,FALSE,FALSE,FALSE
"10201",55,"4","37",3,2,3,"0","0",0.319182052,0.66237771,0.157452045,0.426407739,1497,"1",2,TRUE,FALSE,FALSE,FALSE,FALSE,0.157452045,0.66237771,0,0.504925665,0.157452045,0.66237771,1,1,0,0,1,FALSE,FALSE,FALSE
