"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4"
"24067",121,"2",67,1731,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.641,0.475,1,0,1,1,1,0,1,1,0.166,0,0,0.005,"blue","null","null","orange",1,1,0.641,0.411,0.85,0.475
"24068",121,"2",68,1482,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.527,0.413,1,0,1,1,1,0,1,1,0.114,0,0,0,"null","orange","null","blue",1,1,0.652,0.413,0.85,0.527
"24069",121,"2",69,542,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.631,0.85,0,0,0,1,1,0,0,0,0.219,0,0,0.005,"orange","null","blue","null",1,1,0.631,0.386,0.85,0.583
"24070",121,"2",70,969,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.623,0.394,0,1,0,1,1,1,0,1,0.229,0,0,0.005,"blue","orange","null","null",1,1,0.623,0.394,0.85,0.569
"24071",121,"2",71,411,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.655,0.555,1,1,0,1,1,1,0,1,0.1,0,0,0,"blue","null","null","orange",1,1,0.655,0.396,0.824,0.555
"24072",121,"2",72,365,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","0",0.573,0.846,0,0,1,1,1,0,1,0,0.273,0,0,0.005,"null","null","blue","orange",1,1,0.662,0.385,0.846,0.573
"24073",121,"2",73,541,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.581,0.407,0,1,0,1,1,1,0,1,0.174,0,0,0.005,"null","orange","null","blue",1,1,0.685,0.407,0.85,0.581
"24074",121,"2",74,370,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.535,0.85,0,1,0,1,1,1,0,0,0.315,0,0,0,"null","null","blue","orange",1,1,0.687,0.412,0.85,0.535
"24075",121,"2",75,1523,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.656,0.519,1,0,0,1,1,1,0,1,0.137,0,0,0.005,"orange","null","null","blue",1,1,0.656,0.408,0.847,0.519
"24076",121,"2",76,346,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.662,0.371,1,1,0,1,1,1,0,1,0.291,0,0,0.005,"orange","blue","null","null",1,1,0.662,0.371,0.836,0.48
"24077",121,"2",77,1166,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.407,0.453,1,0,1,1,1,0,1,0,0.046,0,0,0.005,"null","orange","null","blue",1,1,0.692,0.407,0.83,0.453
"24078",121,"2",78,1769,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","1",0.731,0.825,0,0,0,1,1,0,0,0,0.094,0,0,0,"blue","null","orange","null",1,1,0.731,0.399,0.825,0.475
"24079",121,"2",79,810,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.8,0.501,1,0,1,1,1,0,1,1,0.299,0,0,0.005,"null","null","blue","orange",1,1,0.723,0.378,0.8,0.501
"24080",121,"2",80,386,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.788,0.499,1,1,0,1,1,1,1,1,0.289,0,0,0.005,"null","null","blue","orange",1,1,0.72,0.362,0.788,0.499
"24081",121,"2",81,563,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.828,0.704,1,1,0,1,1,1,0,1,0.124,0,0,0.005,"orange","null","blue","null",1,1,0.704,0.375,0.828,0.487
"24082",121,"2",82,459,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.837,0.351,0,1,0,1,1,1,0,1,0.486,0,0,0.005,"null","blue","orange","null",1,1,0.723,0.351,0.837,0.494
"24083",121,"2",83,1047,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.359,0.529,1,0,1,1,1,0,1,0,0.17,0,0,0,"null","orange","null","blue",1,1,0.738,0.359,0.832,0.529
"24084",121,"2",84,947,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.773,0.846,1,0,0,1,1,0,0,0,0.073,0,0,0.005,"orange","null","blue","null",1,1,0.773,0.388,0.846,0.547
"24085",121,"2",85,942,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","1","1",0.581,0.374,0,0,0,1,1,0,0,1,0.207,0,0,0.005,"null","orange","null","blue",1,1,0.79,0.374,0.811,0.581
"24086",121,"2",86,641,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.758,0.371,0,0,0,1,1,0,1,1,0.387,0,0,0.005,"orange","blue","null","null",1,1,0.758,0.371,0.796,0.559
"24087",121,"2",87,499,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.537,0.396,0,0,0,1,1,0,1,1,0.141,0,0,0,"null","orange","null","blue",1,1,0.742,0.396,0.796,0.537
"24088",121,"2",88,639,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.418,0.772,0,0,1,1,1,0,1,0,0.354,0,0,0.005,"null","orange","blue","null",1,1,0.752,0.418,0.772,0.523
"24089",121,"2",89,647,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.785,0.777,0,0,0,1,1,0,1,1,0.00800000000000001,0,0,0.005,"blue","null","orange","null",1,1,0.785,0.424,0.777,0.543
"24090",121,"2",90,520,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.77,0.777,0,1,0,1,1,1,1,0,0.00700000000000001,0,0,0,"orange","null","blue","null",1,1,0.77,0.444,0.777,0.54
"24091",121,"2",91,1137,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.754,0.573,1,0,1,1,1,0,1,1,0.181,0,0,0.005,"null","null","orange","blue",1,1,0.783,0.432,0.754,0.573
"24092",121,"2",92,3890,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.477,0.606,0,0,0,1,1,0,1,0,0.129,0,0,0,"null","blue","null","orange",1,1,0.783,0.477,0.777,0.606
"24093",121,"2",93,863,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.775,0.495,0,0,0,1,1,1,0,1,0.28,0,0,0.005,"orange","blue","null","null",1,1,0.775,0.495,0.806,0.566
"24094",121,"2",94,425,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.834,0.496,1,0,0,1,1,0,1,1,0.338,0,0,0.005,"null","blue","orange","null",1,1,0.767,0.496,0.834,0.577
"24095",121,"2",95,538,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.774,0.486,1,0,0,1,1,0,1,1,0.288,0,0,0,"orange","blue","null","null",1,1,0.774,0.486,0.85,0.559
"24096",121,"2",96,437,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","0",0.477,0.537,0,0,1,1,1,0,1,0,0.0600000000000001,0,0,0,"null","blue","null","orange",1,1,0.734,0.477,0.85,0.537
"24097",121,"2",97,619,"blue","orange","blue","orange","right","left","k","right","left","1","0",0.552,0.732,1,0,1,1,1,0,1,0,0.18,0,0,0.005,"orange","null","null","blue",1,1,0.732,0.489,0.832,0.552
"24098",121,"2",98,859,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.811,0.74,0,0,0,1,1,0,1,1,0.0710000000000001,0,0,0.005,"blue","null","orange","null",1,1,0.74,0.481,0.811,0.534
"24099",121,"2",99,973,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.781,0.559,0,1,0,1,1,1,0,1,0.222,0,0,0.005,"null","null","blue","orange",1,1,0.729,0.48,0.781,0.559
"24100",121,"2",100,811,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.457,0.751,1,0,0,1,1,0,0,0,0.294,0,0,0,"orange","blue","null","null",1,1,0.751,0.457,0.806,0.554
"24101",121,"3",101,499,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.75,0.448,1,0,1,1,1,1,1,1,0.302,0,0,0.005,"blue","orange","null","null",1,1,0.75,0.448,0.823,0.579
"24102",121,"3",102,348,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.707,0.812,0,1,0,1,1,1,0,0,0.105,0,0,0.005,"orange","null","blue","null",1,1,0.707,0.447,0.812,0.58
"24103",121,"3",103,604,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.561,0.814,1,0,0,1,1,0,1,0,0.253,0,0,0.005,"null","null","blue","orange",1,1,0.72,0.479,0.814,0.561
"24104",121,"3",104,1202,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.496,0.805,0,0,0,1,1,0,1,0,0.309,0,0,0,"null","blue","orange","null",1,1,0.728,0.496,0.805,0.572
"24105",121,"3",105,602,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.771,0.569,0,0,1,1,1,0,1,1,0.202,0,0,0.005,"null","null","orange","blue",1,1,0.729,0.496,0.771,0.569
"24106",121,"3",106,377,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.737,0.578,1,1,0,1,1,1,1,1,0.159,0,0,0.005,"null","null","orange","blue",1,1,0.733,0.496,0.737,0.578
"24107",121,"3",107,1492,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.739,0.606,0,1,0,1,1,1,1,1,0.133,0,0,0.005,"null","null","blue","orange",1,1,0.748,0.469,0.739,0.606
"24108",121,"3",108,553,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.727,0.583,1,1,0,1,1,1,1,1,0.144,0,0,0,"null","null","blue","orange",1,1,0.734,0.468,0.727,0.583
"24109",121,"3",109,1142,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.537,0.727,0,0,1,1,1,0,1,0,0.19,0,0,0.005,"blue","null","null","orange",1,1,0.727,0.505,0.733,0.537
"24110",121,"3",110,531,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.556,0.517,0,1,0,1,1,1,0,1,0.039,0,0,0,"null","orange","null","blue",1,1,0.721,0.517,0.715,0.556
"24111",121,"3",111,864,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.696,0.543,1,0,0,1,1,1,0,1,0.153,0,0,0.005,"blue","null","null","orange",1,1,0.696,0.494,0.699,0.543
"24112",121,"3",112,433,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.74,0.516,0,1,0,1,1,1,1,1,0.224,0,0,0,"orange","null","null","blue",1,1,0.74,0.527,0.717,0.516
"24113",121,"3",113,900,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.494,0.529,1,0,0,1,1,0,1,0,0.035,0,0,0.005,"null","orange","null","blue",1,1,0.727,0.494,0.726,0.529
"24114",121,"3",114,1162,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.747,0.731,1,0,0,1,1,0,0,1,0.016,0,0,0.005,"blue","null","orange","null",1,1,0.731,0.501,0.747,0.519
"24115",121,"3",115,1068,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.763,0.516,0,0,1,1,1,0,1,1,0.247,0,0,0.005,"blue","null","null","orange",1,1,0.763,0.51,0.733,0.516
"24116",121,"3",116,808,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","0","1",0.522,0.744,1,0,1,1,1,0,1,0,0.222,0,0,0,"null","null","orange","blue",1,1,0.723,0.488,0.744,0.522
"24117",121,"3",117,1055,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.719,0.496,1,0,0,1,1,1,0,1,0.223,0,0,0.005,"blue","null","null","orange",1,1,0.719,0.513,0.765,0.496
"24118",121,"3",118,796,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","1",0.51,0.775,1,0,0,1,1,0,0,0,0.265,0,0,0.005,"null","blue","orange","null",1,1,0.734,0.51,0.775,0.493
"24119",121,"3",119,473,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.772,0.77,1,0,0,1,1,0,1,1,0.002,0,0,0.005,"blue","null","orange","null",1,1,0.772,0.507,0.77,0.514
"24120",121,"3",120,500,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.493,0.509,1,0,0,1,1,0,0,0,0.016,0,0,0.005,"null","blue","null","orange",1,1,0.779,0.493,0.739,0.509
"24121",121,"3",121,465,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.478,0.508,1,1,0,1,1,1,1,0,0.03,0,0,0,"null","blue","null","orange",1,1,0.78,0.478,0.724,0.508
"24122",121,"3",122,800,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","0",0.774,0.502,0,0,0,1,1,0,1,1,0.272,0,0,0,"null","null","orange","blue",1,1,0.769,0.463,0.774,0.502
"24123",121,"3",123,1187,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","0",0.425,0.763,0,0,0,1,1,1,0,0,0.338,0,0,0,"null","blue","orange","null",1,1,0.77,0.425,0.763,0.496
"24124",121,"3",124,942,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","0",0.496,0.47,1,0,0,1,1,1,0,1,0.026,0,0,0,"null","orange","null","blue",1,1,0.781,0.47,0.74,0.496
"24125",121,"3",125,724,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.768,0.493,0,0,0,1,1,1,0,1,0.275,0,0,0.005,"orange","null","null","blue",1,1,0.768,0.451,0.702,0.493
"24126",121,"3",126,442,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.731,0.725,1,1,0,1,1,1,0,1,0.00600000000000001,0,0,0.005,"orange","null","blue","null",1,1,0.731,0.475,0.725,0.503
"24127",121,"3",127,1345,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.51,0.703,1,0,0,1,1,0,1,0,0.193,0,0,0.005,"null","null","blue","orange",1,1,0.742,0.472,0.703,0.51
"24128",121,"3",128,1801,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.679,0.723,1,0,1,1,1,0,1,0,0.0439999999999999,0,0,0.005,"blue","null","orange","null",1,1,0.723,0.495,0.679,0.469
"24129",121,"3",129,1203,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","0","1",0.741,0.49,0,0,1,1,1,0,1,1,0.251,0,0,0,"blue","orange","null","null",1,1,0.741,0.49,0.689,0.495
"24130",121,"3",130,533,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","0","0",0.708,0.684,1,1,0,1,1,1,0,1,0.0239999999999999,0,0,0,"blue","null","orange","null",1,1,0.708,0.52,0.684,0.478
"24131",121,"3",131,867,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.694,0.699,0,0,1,1,1,1,1,0,0.005,0,0,0.005,"blue","null","orange","null",1,1,0.699,0.504,0.694,0.461
"24132",121,"3",132,679,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.686,0.707,0,1,0,1,1,1,1,0,0.0209999999999999,0,0,0.005,"orange","null","blue","null",1,1,0.707,0.526,0.686,0.459
"24133",121,"3",133,1060,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.466,0.711,0,0,0,1,1,1,0,0,0.245,0,0,0,"null","null","blue","orange",1,1,0.7,0.542,0.711,0.466
"24134",121,"3",134,1594,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.691,0.717,1,0,1,1,1,0,1,0,0.026,0,0,0.005,"blue","null","orange","null",1,1,0.717,0.498,0.691,0.433
"24135",121,"3",135,1474,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.516,0.727,1,0,0,1,1,0,1,0,0.211,0,0,0.005,"blue","orange","null","null",1,1,0.727,0.516,0.703,0.437
"24136",121,"3",136,365,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.502,0.749,1,1,0,1,1,1,1,0,0.247,0,0,0.005,"blue","orange","null","null",1,1,0.749,0.502,0.706,0.456
"24137",121,"3",137,2193,"blue","orange","null","blue","left","middle_right","k","null","left","null","1",NA,NA,0,0,0,1,1,0,1,NA,NA,0,0,NA,"blue","null","orange","null",1,1,0.765,0.513,0.716,0.442
"24138",121,"3",138,5062,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","null",0.739,0.506,0,0,0,0,1,0,0,1,0.233,0,0,0.005,"null","orange","blue","null",1,1,0.778,0.506,0.739,0.441
"24139",121,"3",139,437,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.732,0.422,1,1,0,1,1,1,0,1,0.31,0,0,0.005,"null","null","blue","orange",1,1,0.737,0.492,0.732,0.422
"24140",121,"3",140,1768,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.421,0.545,0,0,1,1,1,0,1,0,0.124,0,0,0,"null","blue","null","orange",1,1,0.736,0.545,0.725,0.421
"24141",121,"3",141,491,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","0",0.544,0.382,0,0,1,1,1,1,1,1,0.162,0,0,0.005,"null","blue","null","orange",1,1,0.754,0.544,0.735,0.382
"24142",121,"3",142,1422,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.752,0.383,0,0,0,1,1,0,1,1,0.369,0,0,0.005,"null","null","orange","blue",1,1,0.78,0.539,0.752,0.383
"24143",121,"3",143,939,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.82,0.384,0,0,0,1,1,0,1,1,0.436,0,0,0.005,"blue","null","null","orange",1,1,0.82,0.525,0.756,0.384
"24144",121,"3",144,572,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.763,0.514,1,0,0,1,1,0,0,1,0.249,0,0,0.005,"null","orange","blue","null",1,1,0.85,0.514,0.763,0.366
"24145",121,"3",145,574,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.85,0.365,1,0,0,1,1,0,0,1,0.485,0,0,0.005,"blue","null","null","orange",1,1,0.85,0.523,0.785,0.365
"24146",121,"3",146,506,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.85,0.494,1,1,0,1,1,1,0,1,0.356,0,0,0.005,"blue","orange","null","null",1,1,0.85,0.494,0.792,0.36
"24147",121,"3",147,636,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.85,0.475,1,1,0,1,1,1,1,1,0.375,0,0,0.005,"blue","orange","null","null",1,1,0.85,0.475,0.81,0.323
"24148",121,"3",148,404,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.85,0.493,1,1,0,1,1,1,1,1,0.357,0,0,0.005,"blue","orange","null","null",1,1,0.85,0.493,0.794,0.327
"24149",121,"3",149,378,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.85,0.359,1,1,0,1,1,1,0,1,0.491,0,0,0.005,"blue","null","null","orange",1,1,0.85,0.501,0.799,0.359
"24150",121,"3",150,809,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","0","1",0.524,0.783,1,0,0,1,1,0,0,0,0.259,0,0,0,"null","blue","orange","null",1,1,0.85,0.524,0.783,0.366
"24151",121,"4",151,537,"blue","orange","blue","orange","left","right","s","left","right","1","0",0.816,0.371,1,0,0,1,1,0,0,1,0.445,0,0,0.005,"blue","null","null","orange",1,1,0.816,0.525,0.789,0.371
"24152",121,"4",152,322,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.788,0.786,1,1,0,1,1,1,0,1,0.002,0,0,0.005,"blue","null","orange","null",1,1,0.788,0.539,0.786,0.376
"24153",121,"4",153,966,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","1",0.783,0.334,1,0,1,1,1,0,1,1,0.449,0,0,0,"null","null","blue","orange",1,1,0.8,0.539,0.783,0.334
"24154",121,"4",154,427,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.778,0.556,0,0,0,1,1,0,0,1,0.222,0,0,0.005,"orange","blue","null","null",1,1,0.778,0.556,0.77,0.354
"24155",121,"4",155,517,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.785,0.777,0,1,0,1,1,1,0,1,0.00800000000000001,0,0,0.005,"blue","null","orange","null",1,1,0.785,0.53,0.777,0.348
"24156",121,"4",156,1046,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","1",0.774,0.519,0,0,1,1,1,0,1,1,0.255,0,0,0,"null","blue","orange","null",1,1,0.805,0.519,0.774,0.359
"24157",121,"4",157,478,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.505,0.352,1,0,1,1,1,0,1,1,0.153,0,0,0.005,"null","orange","null","blue",1,1,0.815,0.505,0.779,0.352
"24158",121,"4",158,574,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.361,0.757,1,0,1,1,1,0,1,0,0.396,0,0,0.005,"null","null","blue","orange",1,1,0.804,0.508,0.757,0.361
"24159",121,"4",159,475,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.342,0.721,1,1,0,1,1,1,1,0,0.379,0,0,0,"null","null","blue","orange",1,1,0.805,0.509,0.721,0.342
"24160",121,"4",160,487,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.738,0.331,0,0,1,1,1,1,1,1,0.407,0,0,0.005,"null","null","blue","orange",1,1,0.81,0.52,0.738,0.331
"24161",121,"4",161,655,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.52,0.321,1,0,0,1,1,0,1,1,0.199,0,0,0.005,"null","blue","null","orange",1,1,0.81,0.52,0.766,0.321
"24162",121,"4",162,494,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.514,0.817,1,1,0,1,1,1,0,0,0.303,0,0,0.005,"orange","blue","null","null",1,1,0.817,0.514,0.733,0.304
"24163",121,"4",163,507,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.531,0.787,1,1,0,1,1,1,1,0,0.256,0,0,0.005,"orange","blue","null","null",1,1,0.787,0.531,0.687,0.311
"24164",121,"4",164,439,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.768,0.324,0,0,1,1,1,0,1,1,0.444,0,0,0,"orange","null","null","blue",1,1,0.768,0.519,0.691,0.324
"24165",121,"4",165,1151,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.765,0.528,1,1,0,1,1,1,0,1,0.237,0,0,0.005,"orange","blue","null","null",1,1,0.765,0.528,0.727,0.357
"24166",121,"4",166,392,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.768,0.512,0,1,0,1,1,1,1,1,0.256,0,0,0.005,"blue","orange","null","null",1,1,0.768,0.512,0.713,0.352
"24167",121,"4",167,1713,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","1",0.503,0.751,0,0,1,1,1,0,1,0,0.248,0,0,0,"null","orange","blue","null",1,1,0.772,0.503,0.751,0.312
"24168",121,"4",168,396,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.813,0.773,1,0,0,1,1,0,1,1,0.0399999999999999,0,0,0.005,"orange","null","blue","null",1,1,0.813,0.492,0.773,0.324
"24169",121,"4",169,923,"blue","orange","null","blue","middle_right","middle_left","k","null","middle_right","null","1",NA,NA,0,0,0,1,1,0,1,NA,NA,0,0,NA,"null","orange","blue","null",1,1,0.796,0.49,0.765,0.361
"24170",121,"4",170,1257,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","null",0.756,0.461,0,0,1,0,1,0,1,1,0.295,0,0,0.005,"null","blue","orange","null",1,1,0.807,0.461,0.756,0.344
"24171",121,"4",171,699,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.683,0.365,1,1,0,1,1,1,0,1,0.318,0,0,0.005,"null","null","orange","blue",1,1,0.797,0.412,0.683,0.365
"24172",121,"4",172,2286,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.772,0.421,0,0,0,1,1,0,0,1,0.351,0,0,0.005,"blue","orange","null","null",1,1,0.772,0.421,0.644,0.344
"24173",121,"4",173,392,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.751,0.635,1,1,0,1,1,1,0,1,0.116,0,0,0.005,"blue","null","orange","null",1,1,0.751,0.428,0.635,0.364
"24174",121,"4",174,493,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.753,0.37,0,1,0,1,1,1,0,1,0.383,0,0,0,"orange","null","null","blue",1,1,0.753,0.452,0.632,0.37
"24175",121,"4",175,2697,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","0",0.628,0.765,0,0,0,1,1,1,0,0,0.137,0,0,0,"orange","null","blue","null",1,1,0.765,0.481,0.628,0.365
"24176",121,"4",176,968,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.792,0.518,1,0,1,1,1,0,1,1,0.274,0,0,0.005,"blue","orange","null","null",1,1,0.792,0.518,0.657,0.369
"24177",121,"4",177,838,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.376,0.669,1,0,0,1,1,0,0,0,0.293,0,0,0.005,"null","null","orange","blue",1,1,0.771,0.511,0.669,0.376
"24178",121,"4",178,390,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.367,0.501,0,1,0,1,1,1,0,0,0.134,0,0,0,"null","blue","null","orange",1,1,0.771,0.501,0.698,0.367
"24179",121,"4",179,881,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","0",0.717,0.315,0,0,0,1,1,1,0,1,0.402,0,0,0,"null","null","blue","orange",1,1,0.714,0.513,0.717,0.315
"24180",121,"4",180,1016,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.688,0.294,0,0,0,1,1,0,1,1,0.394,0,0,0,"orange","null","null","blue",1,1,0.688,0.51,0.718,0.294
"24181",121,"4",181,1361,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.499,0.685,0,0,0,1,1,1,0,0,0.186,0,0,0.005,"orange","blue","null","null",1,1,0.685,0.499,0.733,0.301
"24182",121,"4",182,392,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.53,0.293,1,1,0,1,1,1,0,1,0.237,0,0,0,"null","blue","null","orange",1,1,0.705,0.53,0.73,0.293
"24183",121,"4",183,622,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.727,0.738,0,0,0,1,1,0,0,0,0.011,0,0,0.005,"blue","null","orange","null",1,1,0.738,0.55,0.727,0.271
"24184",121,"4",184,356,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.71,0.277,1,1,0,1,1,1,0,1,0.433,0,0,0.005,"null","null","orange","blue",1,1,0.744,0.559,0.71,0.277
"24185",121,"4",185,371,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","1",0.71,0.54,1,1,0,1,1,1,0,1,0.17,0,0,0,"null","blue","orange","null",1,1,0.74,0.54,0.71,0.279
"24186",121,"4",186,402,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","0",0.56,0.306,0,0,1,1,1,0,1,1,0.254,0,0,0,"null","blue","null","orange",1,1,0.754,0.56,0.737,0.306
"24187",121,"4",187,639,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.329,0.758,0,0,1,1,1,0,1,0,0.429,0,0,0.005,"blue","null","null","orange",1,1,0.758,0.551,0.768,0.329
"24188",121,"4",188,786,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.746,0.766,1,0,0,1,1,0,1,0,0.02,0,0,0.005,"blue","null","orange","null",1,1,0.766,0.57,0.746,0.336
