"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"14026",76,"2",87,810,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.767,0.197,1,0,0,1,1,1,0,1,0.57,0,2,0.005,"blue","null","orange","null",2,1,0.197,0.59,0.767,0.348,FALSE,FALSE
"14027",76,"2",88,1305,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.356,0.216,0,0,0,1,1,0,1,1,0.14,0,2,0,"orange","null","null","blue",2,1,0.216,0.612,0.779,0.356,FALSE,FALSE
"14028",76,"2",89,597,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.763,0.379,0,0,0,1,1,1,0,1,0.384,0,2,0.005,"null","null","orange","blue",2,1,0.246,0.586,0.763,0.379,FALSE,FALSE
"14029",76,"2",90,563,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.257,0.372,0,0,0,1,1,0,1,0,0.115,0,2,0,"blue","null","null","orange",2,1,0.257,0.614,0.755,0.372,FALSE,FALSE
"14030",76,"2",91,1152,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.366,0.247,1,0,1,1,1,1,1,1,0.119,0,2,0,"orange","null","null","blue",2,1,0.247,0.617,0.745,0.366,FALSE,FALSE
"14031",76,"2",92,601,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","0",0.774,0.254,1,0,0,1,1,0,1,1,0.52,0,2,0,"orange","null","blue","null",2,1,0.254,0.639,0.774,0.375,FALSE,FALSE
"14032",76,"2",93,1494,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","0",0.393,0.639,1,0,0,1,1,0,0,0,0.246,0,2,0,"null","orange","null","blue",2,1,0.243,0.639,0.764,0.393,FALSE,FALSE
"14033",76,"2",94,412,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.796,0.419,0,0,0,1,1,1,0,1,0.377,0,2,0.005,"null","null","orange","blue",2,1,0.259,0.63,0.796,0.419,FALSE,FALSE
"14034",76,"2",95,803,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.647,0.385,0,0,0,1,1,0,1,1,0.262,0,2,0,"null","blue","null","orange",2,1,0.262,0.647,0.798,0.385,FALSE,FALSE
"14035",76,"2",96,911,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.274,0.675,0,0,0,1,1,1,0,0,0.401,0,2,0.005,"orange","blue","null","null",2,1,0.274,0.675,0.794,0.369,FALSE,FALSE
"14036",76,"2",97,679,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.234,0.697,1,1,0,1,1,1,1,0,0.463,0,2,0,"orange","blue","null","null",2,1,0.234,0.697,0.792,0.36,FALSE,FALSE
"14037",76,"2",98,715,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.334,0.225,1,0,0,1,1,1,0,1,0.109,0,2,0,"blue","null","null","orange",2,1,0.225,0.706,0.775,0.334,FALSE,FALSE
"14038",76,"2",99,700,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.216,0.312,1,0,1,1,1,1,1,0,0.096,0,2,0.005,"orange","null","null","blue",2,1,0.216,0.729,0.786,0.312,FALSE,FALSE
"14039",76,"2",100,877,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.8,0.757,1,0,0,1,1,0,0,1,0.043,0,2,0.005,"null","blue","orange","null",2,1,0.236,0.757,0.8,0.321,FALSE,FALSE
"14040",76,"3",101,449,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.229,0.751,1,0,0,1,1,0,1,0,0.522,0,2,0,"orange","blue","null","null",2,1,0.229,0.751,0.796,0.313,FALSE,FALSE
"14041",76,"3",102,731,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","0","0",0.793,0.332,0,0,0,1,1,0,0,1,0.461,0,2,0,"null","null","blue","orange",2,1,0.236,0.762,0.793,0.332,FALSE,FALSE
"14042",76,"3",103,440,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.775,0.365,0,0,0,1,1,0,1,1,0.41,0,2,0.005,"null","orange","null","blue",2,1,0.233,0.775,0.731,0.365,FALSE,FALSE
"14043",76,"3",104,892,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.373,0.2,1,0,1,1,1,0,1,1,0.173,0,2,0.005,"blue","null","null","orange",2,1,0.2,0.783,0.724,0.373,FALSE,FALSE
"14044",76,"3",105,834,"blue","orange","blue","orange","right","middle_right","k","right","middle_right","1","1",0.373,0.733,0,1,0,1,1,1,0,0,0.36,0,2,0.005,"null","null","orange","blue",2,1,0.198,0.784,0.733,0.373,FALSE,FALSE
"14045",76,"3",106,1439,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.745,0.212,0,0,1,1,1,0,1,1,0.533,0,2,0.005,"blue","null","orange","null",2,1,0.212,0.774,0.745,0.37,FALSE,FALSE
"14046",76,"3",107,559,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.764,0.232,0,0,0,1,1,0,1,1,0.532,0,2,0.005,"orange","blue","null","null",2,1,0.232,0.764,0.777,0.351,FALSE,FALSE
"14047",76,"3",108,451,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.735,0.227,0,1,0,1,1,1,1,1,0.508,0,2,0.005,"blue","orange","null","null",2,1,0.227,0.735,0.761,0.364,FALSE,FALSE
"14048",76,"3",109,537,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.771,0.386,0,1,0,1,1,1,0,1,0.385,0,2,0.005,"null","blue","null","orange",2,1,0.233,0.771,0.773,0.386,FALSE,FALSE
"14049",76,"3",110,457,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.728,0.24,1,1,0,1,1,1,0,1,0.488,0,2,0.005,"orange","blue","null","null",2,1,0.24,0.728,0.759,0.4,FALSE,FALSE
"14050",76,"3",111,461,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.726,0.374,0,1,0,1,1,1,0,1,0.352,0,2,0,"null","orange","null","blue",2,1,0.22,0.726,0.754,0.374,FALSE,FALSE
"14051",76,"3",112,850,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.683,0.731,0,1,0,1,1,1,0,0,0.0479999999999999,0,2,0.005,"null","blue","orange","null",2,1,0.232,0.683,0.731,0.4,FALSE,FALSE
"14052",76,"3",113,518,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.422,0.751,0,0,0,1,1,0,1,0,0.329,0,2,0.005,"null","null","blue","orange",2,1,0.24,0.673,0.751,0.422,FALSE,FALSE
"14053",76,"3",114,1355,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","1",0.224,0.782,0,0,0,1,1,0,1,0,0.558,0,2,0.005,"blue","null","orange","null",2,1,0.224,0.672,0.782,0.425,FALSE,FALSE
"14054",76,"3",115,615,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.404,0.212,1,0,0,1,1,1,0,1,0.192,0,2,0,"orange","null","null","blue",2,1,0.212,0.68,0.8,0.404,FALSE,FALSE
"14055",76,"3",116,793,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.683,0.428,0,0,0,1,1,1,0,1,0.255,0,2,0,"null","orange","null","blue",2,1,0.182,0.683,0.759,0.428,FALSE,FALSE
"14056",76,"3",117,620,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.765,0.421,1,0,0,1,1,0,1,1,0.344,0,2,0.005,"null","null","orange","blue",2,1,0.192,0.683,0.765,0.421,FALSE,FALSE
"14057",76,"3",118,1474,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.449,0.684,1,0,1,1,1,0,1,0,0.235,0,2,0,"null","blue","null","orange",2,1,0.186,0.684,0.734,0.449,FALSE,FALSE
"14058",76,"3",119,429,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.713,0.501,1,0,0,1,1,1,0,1,0.212,0,2,0.005,"null","null","orange","blue",2,1,0.212,0.659,0.713,0.501,FALSE,FALSE
"14059",76,"3",120,904,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.679,0.489,0,0,0,1,1,0,1,1,0.19,0,2,0.005,"null","blue","null","orange",2,1,0.214,0.679,0.726,0.489,FALSE,FALSE
"14060",76,"3",121,483,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.7,0.501,1,0,0,1,1,0,1,1,0.199,0,2,0.005,"null","null","blue","orange",2,1,0.258,0.678,0.7,0.501,FALSE,FALSE
"14061",76,"3",122,477,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.651,0.477,1,0,0,1,1,0,1,1,0.174,0,2,0.005,"null","blue","null","orange",2,1,0.273,0.651,0.699,0.477,FALSE,FALSE
"14062",76,"3",123,1080,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.502,0.242,1,0,1,1,1,0,1,1,0.26,0,2,0.005,"orange","null","null","blue",2,1,0.242,0.636,0.744,0.502,FALSE,FALSE
"14063",76,"3",124,526,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","0","1",0.762,0.479,0,0,0,1,1,1,0,1,0.283,0,2,0,"null","null","orange","blue",2,1,0.216,0.628,0.762,0.479,FALSE,FALSE
"14064",76,"3",125,961,"blue","orange","blue","orange","left","middle_right","s","left","middle_right","1","0",0.242,0.759,0,0,0,1,1,1,0,0,0.517,0,2,0.005,"blue","null","orange","null",2,1,0.242,0.635,0.759,0.475,FALSE,FALSE
"14065",76,"3",126,676,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","1","1",0.587,0.478,1,0,0,1,1,0,0,1,0.109,0,2,0.005,"null","blue","null","orange",2,1,0.251,0.587,0.729,0.478,FALSE,FALSE
"14066",76,"3",127,592,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.777,0.464,0,0,0,1,1,0,1,1,0.313,0,2,0.005,"null","null","orange","blue",2,1,0.232,0.57,0.777,0.464,FALSE,FALSE
"14067",76,"3",128,998,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.225,0.451,0,0,0,1,1,0,1,0,0.226,0,2,0.005,"blue","null","null","orange",2,1,0.225,0.536,0.789,0.451,FALSE,FALSE
"14068",76,"3",129,597,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.258,0.471,1,1,0,1,1,1,1,0,0.213,0,2,0,"blue","null","null","orange",2,1,0.258,0.514,0.783,0.471,FALSE,FALSE
"14069",76,"3",130,496,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.498,0.255,1,0,0,1,1,1,0,1,0.243,0,2,0.005,"orange","blue","null","null",2,1,0.255,0.498,0.789,0.462,FALSE,FALSE
"14070",76,"3",131,529,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.773,0.5,0,0,0,1,1,0,0,1,0.273,0,2,0.005,"null","null","orange","blue",2,1,0.249,0.546,0.773,0.5,FALSE,FALSE
"14071",76,"3",132,640,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.772,0.585,1,1,0,1,1,1,0,1,0.187,0,2,0.005,"null","blue","orange","null",2,1,0.244,0.585,0.772,0.481,FALSE,FALSE
"14072",76,"3",133,802,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.577,0.502,1,0,1,1,1,0,1,1,0.075,0,2,0.005,"null","orange","null","blue",2,1,0.252,0.577,0.759,0.502,FALSE,FALSE
"14073",76,"3",134,410,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.781,0.598,1,0,0,1,1,1,0,1,0.183,0,2,0.005,"null","blue","orange","null",2,1,0.264,0.598,0.781,0.504,FALSE,FALSE
"14074",76,"3",135,433,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.804,0.516,1,1,0,1,1,1,0,1,0.288,0,2,0.005,"null","null","orange","blue",2,1,0.273,0.595,0.804,0.516,FALSE,FALSE
"14075",76,"3",136,1205,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.264,0.594,1,0,0,1,1,0,0,0,0.33,0,2,0,"orange","blue","null","null",2,1,0.264,0.594,0.795,0.513,FALSE,FALSE
"14076",76,"3",137,613,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.798,0.235,1,0,0,1,1,1,0,1,0.563,0,2,0.005,"blue","null","orange","null",2,1,0.235,0.6,0.798,0.526,FALSE,FALSE
"14077",76,"3",138,491,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.772,0.558,0,1,0,1,1,1,0,1,0.214,0,2,0.005,"null","null","blue","orange",2,1,0.23,0.571,0.772,0.558,FALSE,FALSE
"14078",76,"3",139,379,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.789,0.554,0,1,0,1,1,1,1,1,0.235,0,2,0.005,"null","null","orange","blue",2,1,0.23,0.581,0.789,0.554,FALSE,FALSE
"14079",76,"3",140,720,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","0","1",0.239,0.573,1,0,0,1,1,0,0,0,0.334,0,2,0,"orange","blue","null","null",2,1,0.239,0.573,0.807,0.572,FALSE,FALSE
"14080",76,"3",141,447,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.833,0.592,1,0,0,1,1,0,0,1,0.241,0,2,0.005,"null","null","orange","blue",2,1,0.223,0.57,0.833,0.592,FALSE,FALSE
"14081",76,"3",142,534,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.843,0.548,0,1,0,1,1,1,0,1,0.295,0,2,0.005,"null","orange","blue","null",2,1,0.225,0.548,0.843,0.533,FALSE,FALSE
"14082",76,"3",143,406,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.85,0.229,1,1,0,1,1,1,0,1,0.621,0,2,0.005,"orange","null","blue","null",2,1,0.229,0.532,0.85,0.53,FALSE,FALSE
"14083",76,"3",144,404,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.827,0.269,0,1,0,1,1,1,1,1,0.558,0,2,0.005,"blue","null","orange","null",2,1,0.269,0.487,0.827,0.522,FALSE,FALSE
"14084",76,"3",145,1151,"blue","orange","blue","orange","right","left","k","right","left","1","1",0.527,0.267,0,0,0,1,1,0,1,1,0.26,0,2,0.005,"orange","null","null","blue",2,1,0.267,0.474,0.815,0.527,FALSE,FALSE
"14085",76,"3",146,406,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.817,0.519,1,0,0,1,1,1,0,1,0.298,0,2,0.005,"null","null","blue","orange",2,1,0.26,0.47,0.817,0.519,FALSE,FALSE
"14086",76,"3",147,868,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.482,0.498,0,0,1,1,1,0,1,0,0.016,0,2,0,"null","blue","null","orange",2,1,0.206,0.498,0.793,0.482,FALSE,FALSE
"14087",76,"3",148,474,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.483,0.479,1,0,1,1,1,1,1,1,0.004,0,2,0.005,"null","orange","null","blue",2,1,0.202,0.483,0.787,0.479,FALSE,FALSE
"14088",76,"3",149,499,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.784,0.209,1,0,0,1,1,0,0,1,0.575,0,2,0.005,"blue","null","orange","null",2,1,0.209,0.486,0.784,0.452,FALSE,FALSE
"14089",76,"3",150,453,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.784,0.452,0,1,0,1,1,1,0,1,0.332,0,2,0.005,"null","null","blue","orange",2,1,0.189,0.48,0.784,0.452,FALSE,FALSE
"14090",76,"4",151,557,"blue","orange","blue","orange","middle_left","right","f","middle_left","right","0","1",0.469,0.456,1,0,0,1,1,0,1,1,0.013,0,2,0,"null","blue","null","orange",2,1,0.199,0.469,0.794,0.456,FALSE,FALSE
"14091",76,"4",152,570,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.466,0.458,0,1,0,1,1,1,1,1,0.00800000000000001,0,2,0.005,"null","orange","null","blue",2,1,0.194,0.466,0.766,0.458,FALSE,FALSE
"14092",76,"4",153,634,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.474,0.193,1,0,1,1,1,0,1,1,0.281,0,2,0.005,"blue","null","null","orange",2,1,0.193,0.497,0.779,0.474,FALSE,FALSE
"14093",76,"4",154,465,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.485,0.188,1,0,0,1,1,0,1,1,0.297,0,2,0,"blue","orange","null","null",2,1,0.188,0.485,0.776,0.425,FALSE,FALSE
"14094",76,"4",155,725,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","0",0.794,0.506,0,0,0,1,1,1,0,1,0.288,0,2,0.005,"null","orange","blue","null",2,1,0.199,0.506,0.794,0.408,FALSE,FALSE
"14095",76,"4",156,533,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.775,0.194,1,1,0,1,1,1,0,1,0.581,0,2,0.005,"orange","null","blue","null",2,1,0.194,0.507,0.775,0.405,FALSE,FALSE
"14096",76,"4",157,399,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.801,0.202,1,1,0,1,1,1,1,1,0.599,0,2,0.005,"orange","null","blue","null",2,1,0.202,0.533,0.801,0.416,FALSE,FALSE
"14097",76,"4",158,495,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","1",0.821,0.162,1,1,0,1,1,1,1,1,0.659,0,2,0,"orange","null","blue","null",2,1,0.162,0.524,0.821,0.4,FALSE,FALSE
"14098",76,"4",159,854,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.356,0.164,0,0,0,1,1,0,1,1,0.192,0,2,0,"blue","null","null","orange",2,1,0.164,0.542,0.843,0.356,FALSE,FALSE
"14099",76,"4",160,463,"blue","orange","orange","blue","right","left","s","left","right","0","0",0.156,0.33,1,0,1,1,1,1,1,0,0.174,0,2,0,"orange","null","null","blue",2,1,0.156,0.547,0.826,0.33,FALSE,FALSE
"14100",76,"4",161,566,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.807,0.327,1,0,0,1,1,0,1,1,0.48,0,2,0.005,"null","null","orange","blue",2,1,0.169,0.535,0.807,0.327,FALSE,FALSE
"14101",76,"4",162,470,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.79,0.565,1,1,0,1,1,1,0,1,0.225,0,2,0.005,"null","blue","orange","null",2,1,0.167,0.565,0.79,0.292,FALSE,FALSE
"14102",76,"4",163,1092,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.29,0.58,0,0,0,1,1,0,1,0,0.29,0,2,0,"null","orange","null","blue",2,1,0.174,0.58,0.788,0.29,FALSE,FALSE
"14103",76,"4",164,540,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","0",0.6,0.15,1,0,1,1,1,0,1,1,0.45,0,2,0.005,"orange","blue","null","null",2,1,0.15,0.6,0.769,0.291,FALSE,FALSE
"14104",76,"4",165,571,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.603,0.164,0,1,0,1,1,1,1,1,0.439,0,2,0,"blue","orange","null","null",2,1,0.164,0.603,0.775,0.29,FALSE,FALSE
"14105",76,"4",166,527,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.172,0.614,0,0,1,1,1,1,1,0,0.442,0,2,0.005,"blue","orange","null","null",2,1,0.172,0.614,0.76,0.298,FALSE,FALSE
"14106",76,"4",167,602,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.176,0.291,1,1,0,1,1,1,0,0,0.115,0,2,0.005,"blue","null","null","orange",2,1,0.176,0.608,0.777,0.291,FALSE,FALSE
"14107",76,"4",168,806,"blue","orange","blue","orange","left","right","s","left","right","0","1",0.175,0.252,1,1,0,1,1,1,1,0,0.077,0,2,0,"blue","null","null","orange",2,1,0.175,0.594,0.787,0.252,FALSE,FALSE
"14108",76,"4",169,587,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.769,0.608,0,0,0,1,1,0,0,1,0.161,0,2,0.005,"null","blue","orange","null",2,1,0.162,0.608,0.769,0.279,FALSE,FALSE
"14109",76,"4",170,892,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","1","1",0.595,0.181,0,0,1,1,1,0,1,1,0.414,0,2,0.005,"orange","blue","null","null",2,1,0.181,0.595,0.788,0.284,FALSE,FALSE
"14110",76,"4",171,653,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.794,0.318,1,0,0,1,1,0,0,1,0.476,0,2,0.005,"null","null","blue","orange",2,1,0.198,0.602,0.794,0.318,FALSE,FALSE
"14111",76,"4",172,835,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.236,0.294,0,0,0,1,1,0,1,0,0.058,0,2,0,"orange","null","null","blue",2,1,0.236,0.574,0.794,0.294,FALSE,FALSE
"14112",76,"4",173,657,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.799,0.575,1,0,0,1,1,0,0,1,0.224,0,2,0.005,"null","blue","orange","null",2,1,0.22,0.575,0.799,0.3,FALSE,FALSE
"14113",76,"4",174,585,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.557,0.212,0,0,1,1,1,0,1,1,0.345,0,2,0,"orange","blue","null","null",2,1,0.212,0.557,0.784,0.32,FALSE,FALSE
"14114",76,"4",175,970,"blue","orange","blue","orange","right","left","k","right","left","0","0",0.319,0.201,1,0,0,1,1,0,1,1,0.118,0,2,0,"orange","null","null","blue",2,1,0.201,0.563,0.827,0.319,FALSE,FALSE
"14115",76,"4",176,844,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","0",0.181,0.557,1,0,1,1,1,0,1,0,0.376,0,2,0.005,"blue","orange","null","null",2,1,0.181,0.557,0.847,0.319,FALSE,FALSE
"14116",76,"4",177,662,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.559,0.334,0,0,1,1,1,0,1,1,0.225,0,2,0.005,"null","orange","null","blue",2,1,0.15,0.559,0.818,0.334,FALSE,FALSE
"14117",76,"4",178,679,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","0","1",0.813,0.158,0,0,0,1,1,0,0,1,0.655,0,2,0,"orange","null","blue","null",2,1,0.158,0.564,0.813,0.329,FALSE,FALSE
"14118",76,"4",179,518,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","0",0.567,0.204,0,0,0,1,1,0,1,1,0.363,0,2,0.005,"blue","orange","null","null",2,1,0.204,0.567,0.809,0.334,FALSE,FALSE
"14119",76,"4",180,579,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","1",0.8,0.314,0,0,0,1,1,0,0,1,0.486,0,2,0.005,"null","null","blue","orange",2,1,0.227,0.593,0.8,0.314,FALSE,FALSE
"14120",76,"4",181,735,"blue","orange","blue","orange","middle_left","left","f","middle_left","left","0","1",0.587,0.223,1,0,0,1,1,0,0,1,0.364,0,2,0,"orange","blue","null","null",2,1,0.223,0.587,0.812,0.334,FALSE,FALSE
"14121",76,"4",182,924,"blue","orange","orange","blue","left","right","k","right","left","1","0",0.312,0.221,0,0,0,1,1,0,1,1,0.091,0,2,0.005,"blue","null","null","orange",2,1,0.221,0.607,0.821,0.312,FALSE,FALSE
"14122",76,"4",183,741,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","1",0.572,0.221,1,0,0,1,1,0,1,1,0.351,0,2,0,"blue","orange","null","null",2,1,0.221,0.572,0.777,0.31,FALSE,FALSE
"14123",76,"4",184,423,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.744,0.319,1,0,0,1,1,0,0,1,0.425,0,2,0.005,"null","null","orange","blue",2,1,0.238,0.573,0.744,0.319,FALSE,FALSE
"14124",76,"4",185,494,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.756,0.236,1,1,0,1,1,1,0,1,0.52,0,2,0.005,"blue","null","orange","null",2,1,0.236,0.609,0.756,0.295,FALSE,FALSE
"14125",76,"4",186,1626,"blue","orange","blue","orange","right","middle_left","k","right","middle_left","0","1",0.293,0.629,0,0,0,1,1,0,0,0,0.336,0,2,0,"null","orange","null","blue",2,1,0.256,0.629,0.778,0.293,FALSE,FALSE
"14126",76,"4",187,387,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","0",0.767,0.272,0,0,0,1,1,0,0,1,0.495,0,2,0.005,"blue","null","orange","null",2,1,0.272,0.59,0.767,0.327,FALSE,FALSE
"14127",76,"4",188,503,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","0","1",0.775,0.566,0,1,0,1,1,1,0,1,0.209,0,2,0,"null","orange","blue","null",2,1,0.279,0.566,0.775,0.297,FALSE,FALSE
"14128",76,"4",189,496,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","0",0.568,0.784,1,0,1,1,1,1,1,0,0.216,0,2,0.005,"null","blue","orange","null",2,1,0.246,0.568,0.784,0.285,FALSE,FALSE
"14129",76,"4",190,420,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.573,0.287,0,1,0,1,1,1,0,1,0.286,0,2,0,"null","orange","null","blue",2,1,0.226,0.573,0.782,0.287,FALSE,FALSE
"14130",76,"4",191,618,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.761,0.286,1,0,0,1,1,0,1,1,0.475,0,2,0.005,"null","null","orange","blue",2,1,0.259,0.556,0.761,0.286,FALSE,FALSE
"14131",76,"4",192,364,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","1","1",0.752,0.274,1,1,0,1,1,1,0,1,0.478,0,2,0.005,"blue","null","orange","null",2,1,0.274,0.561,0.752,0.295,FALSE,FALSE
"14132",76,"4",193,383,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","1",0.747,0.257,1,1,0,1,1,1,1,1,0.49,0,2,0,"blue","null","orange","null",2,1,0.257,0.524,0.747,0.27,FALSE,FALSE
"14133",76,"4",194,447,"blue","orange","orange","blue","left","middle_right","h","middle_right","left","0","0",0.768,0.26,1,1,0,1,1,1,1,1,0.508,0,2,0,"blue","null","orange","null",2,1,0.26,0.493,0.768,0.266,FALSE,FALSE
"14134",76,"4",195,641,"blue","orange","blue","orange","middle_right","right","h","middle_right","right","1","0",0.803,0.265,0,1,0,1,1,1,0,1,0.538,0,2,0.005,"null","null","blue","orange",2,1,0.278,0.497,0.803,0.265,FALSE,FALSE
"14135",76,"4",196,410,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","1",0.806,0.478,0,1,0,1,1,1,0,1,0.328,0,2,0,"null","blue","orange","null",2,1,0.282,0.478,0.806,0.244,FALSE,FALSE
"14136",76,"4",197,936,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.251,0.77,1,0,0,1,1,1,0,0,0.519,0,2,0,"null","null","blue","orange",2,1,0.273,0.48,0.77,0.251,FALSE,FALSE
"14137",76,"4",198,424,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.781,0.49,1,0,1,1,1,0,1,1,0.291,0,2,0.005,"null","blue","orange","null",2,1,0.278,0.49,0.781,0.225,FALSE,FALSE
