"","subject","trial","set_size","rt","accuracy","response","correct_response","mapping","condition","stimulus","mean_accuracy4","mean_accuracy8","mean_accuracy_combined","capacity4","capacity8","capacity_combined","exclude_chance","exclude_4","exclude_inattention"
"21793",203,73,8,"951","true","k","k","ks","s","<img class='a' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21794",203,74,4,"633","true","k","k","ks","s","<img class='d' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21795",203,75,8,"1063","true","k","k","ks","s","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21796",203,76,4,"763","true","s","s","ks","d","<img class='e' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21797",203,77,8,"1123","false","s","k","ks","s","<img class='f' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21798",203,78,4,"594","true","k","k","ks","s","<img class='f' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21799",203,79,8,"1082","true","k","k","ks","s","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21800",203,80,8,"786","true","k","k","ks","s","<img class='d' src=images/squares/blue.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21801",203,81,8,"1549","false","s","k","ks","s","<img class='a' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21802",203,82,4,"521","true","k","k","ks","s","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21803",203,83,4,"718","true","s","s","ks","d","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21804",203,84,4,"761","true","k","k","ks","s","<img class='b' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21805",203,85,8,"995","true","s","s","ks","d","<img class='f' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21806",203,86,8,"813","false","s","k","ks","s","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21807",203,87,4,"604","true","k","k","ks","s","<img class='d' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21808",203,88,8,"1441","false","s","k","ks","s","<img class='e' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21809",203,89,8,"922","true","s","s","ks","d","<img class='c' src=images/squares/green.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21810",203,90,8,"1144","true","s","s","ks","d","<img class='i' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21811",203,91,4,"783","true","k","k","ks","s","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21812",203,92,8,"859","true","k","k","ks","s","<img class='l' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21813",203,93,8,"1003","false","s","k","ks","s","<img class='h' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21814",203,94,4,"1034","false","s","k","ks","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21815",203,95,4,"790","false","k","s","ks","d","<img class='d' src=images/squares/blue.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21816",203,96,4,"1367","false","k","s","ks","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21817",203,97,8,"838","false","s","k","ks","s","<img class='i' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21818",203,98,4,"587","true","k","k","ks","s","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21819",203,99,8,"950","true","s","s","ks","d","<img class='a' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21820",203,100,8,"1330","true","s","s","ks","d","<img class='c' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21821",203,101,4,"1031","true","s","s","ks","d","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21822",203,102,8,"876","true","s","s","ks","d","<img class='j' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21823",203,103,8,"975","false","s","k","ks","s","<img class='h' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21824",203,104,4,"738","true","k","k","ks","s","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21825",203,105,4,"880","true","s","s","ks","d","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21826",203,106,8,"954","false","s","k","ks","s","<img class='c' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21827",203,107,4,"857","true","s","s","ks","d","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21828",203,108,8,"771","true","k","k","ks","s","<img class='a' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21829",203,109,8,"1443","true","k","k","ks","s","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21830",203,110,8,"1214","false","s","k","ks","s","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21831",203,111,4,"1506","false","k","s","ks","d","<img class='c' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21832",203,112,4,"728","true","k","k","ks","s","<img class='f' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21833",203,113,4,"883","true","s","s","ks","d","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21834",203,114,4,"910","true","s","s","ks","d","<img class='i' src=images/squares/brown.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21835",203,115,4,"866","false","s","k","ks","s","<img class='i' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21836",203,116,4,"635","true","k","k","ks","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21837",203,117,8,"789","true","s","s","ks","d","<img class='f' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21838",203,118,4,"749","true","s","s","ks","d","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21839",203,119,8,"944","true","s","s","ks","d","<img class='j' src=images/squares/orange.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21840",203,120,4,"1010","true","s","s","ks","d","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.827586206896552,0.596774193548387,0.712180200222469,2.62068965517241,1.54838709677419,4.16907675194661,FALSE,FALSE,FALSE
"21841",204,1,8,"1586","true","s","s","ks","d","<img class='l' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21842",204,2,8,"1128","true","s","s","ks","d","<img class='d' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21843",204,3,8,"1521","true","s","s","ks","d","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21844",204,4,8,"1847","true","k","k","ks","s","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21845",204,5,4,"1019","true","s","s","ks","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21846",204,6,4,"1057","true","s","s","ks","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21847",204,7,8,"1455","true","s","s","ks","d","<img class='e' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21848",204,8,4,"2166","false","s","k","ks","s","<img class='e' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21849",204,9,8,"1289","true","k","k","ks","s","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21850",204,10,4,"1053","true","s","s","ks","d","<img class='e' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21851",204,11,8,"1764","true","k","k","ks","s","<img class='g' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21852",204,12,4,"2889","true","k","k","ks","s","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21853",204,13,4,"1258","true","k","k","ks","s","<img class='e' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21854",204,14,8,"1746","true","k","k","ks","s","<img class='l' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21855",204,15,4,"969","true","s","s","ks","d","<img class='a' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21856",204,16,8,"2182","true","s","s","ks","d","<img class='h' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21857",204,17,8,"2437","true","s","s","ks","d","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21858",204,18,4,"1532","true","s","s","ks","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21859",204,19,8,"2590","false","k","s","ks","d","<img class='c' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21860",204,20,4,"2303","false","s","k","ks","s","<img class='h' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21861",204,21,8,"1172","true","k","k","ks","s","<img class='i' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21862",204,22,8,"2217","true","k","k","ks","s","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21863",204,23,4,"1174","true","s","s","ks","d","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21864",204,24,8,"1722","true","s","s","ks","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21865",204,25,8,"1587","false","s","k","ks","s","<img class='b' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21866",204,26,4,"1127","true","k","k","ks","s","<img class='h' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21867",204,27,8,"1482","true","s","s","ks","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21868",204,28,8,"1676","true","k","k","ks","s","<img class='a' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21869",204,29,8,"1616","true","s","s","ks","d","<img class='i' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21870",204,30,8,"1774","false","s","k","ks","s","<img class='g' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21871",204,31,4,"966","true","k","k","ks","s","<img class='i' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21872",204,32,8,"2436","true","k","k","ks","s","<img class='b' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21873",204,33,4,"1859","true","k","k","ks","s","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21874",204,34,8,"2239","false","s","k","ks","s","<img class='h' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21875",204,35,8,"1572","false","s","k","ks","s","<img class='c' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21876",204,36,8,"1588","true","s","s","ks","d","<img class='g' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21877",204,37,8,"1909","true","s","s","ks","d","<img class='f' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21878",204,38,8,"1081","true","k","k","ks","s","<img class='l' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21879",204,39,8,"1683","true","s","s","ks","d","<img class='f' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21880",204,40,4,"1593","true","s","s","ks","d","<img class='b' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21881",204,41,4,"1297","true","s","s","ks","d","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21882",204,42,8,"2191","false","s","k","ks","s","<img class='h' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21883",204,43,4,"1193","true","k","k","ks","s","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21884",204,44,4,"1300","true","k","k","ks","s","<img class='f' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21885",204,45,8,"1522","true","s","s","ks","d","<img class='b' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21886",204,46,8,"1377","true","s","s","ks","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21887",204,47,8,"1325","true","k","k","ks","s","<img class='l' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21888",204,48,8,"1866","true","s","s","ks","d","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21889",204,49,4,"1111","true","k","k","ks","s","<img class='i' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21890",204,50,8,"1758","false","s","k","ks","s","<img class='d' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21891",204,51,8,"1264","true","k","k","ks","s","<img class='h' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21892",204,52,8,"1856","true","k","k","ks","s","<img class='b' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21893",204,53,8,"1253","true","s","s","ks","d","<img class='c' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21894",204,54,8,"1210","true","s","s","ks","d","<img class='c' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21895",204,55,4,"1884","true","s","s","ks","d","<img class='d' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21896",204,56,8,"2566","false","s","k","ks","s","<img class='g' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21897",204,57,4,"1476","false","s","k","ks","s","<img class='g' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21898",204,58,8,"1531","true","s","s","ks","d","<img class='e' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21899",204,59,8,"1468","true","s","s","ks","d","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21900",204,60,4,"879","true","k","k","ks","s","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21901",204,61,8,"1142","true","s","s","ks","d","<img class='a' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21902",204,62,4,"1290","true","s","s","ks","d","<img class='e' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21903",204,63,8,"1980","true","s","s","ks","d","<img class='b' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21904",204,64,4,"1043","true","k","k","ks","s","<img class='i' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21905",204,65,4,"1152","true","s","s","ks","d","<img class='i' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21906",204,66,4,"1898","true","k","k","ks","s","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21907",204,67,8,"1771","false","k","s","ks","d","<img class='a' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21908",204,68,8,"1445","true","k","k","ks","s","<img class='k' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21909",204,69,4,"1339","true","k","k","ks","s","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21910",204,70,4,"1482","true","s","s","ks","d","<img class='d' src=images/squares/green.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21911",204,71,4,"2824","false","s","k","ks","s","<img class='b' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21912",204,72,4,"1844","true","s","s","ks","d","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21913",204,73,8,"1824","true","s","s","ks","d","<img class='b' src=images/squares/brown.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21914",204,74,4,"1911","true","s","s","ks","d","<img class='b' src=images/squares/magenta.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21915",204,75,4,"785","true","k","k","ks","s","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21916",204,76,4,"971","true","s","s","ks","d","<img class='a' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21917",204,77,4,"1058","true","s","s","ks","d","<img class='i' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21918",204,78,4,"1203","true","s","s","ks","d","<img class='i' src=images/squares/blue.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21919",204,79,4,"743","true","k","k","ks","s","<img class='c' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21920",204,80,4,"867","true","s","s","ks","d","<img class='g' src=images/squares/black.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21921",204,81,4,"1274","true","s","s","ks","d","<img class='e' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21922",204,82,4,"971","false","k","s","ks","d","<img class='a' src=images/squares/cyan.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21923",204,83,8,"1607","true","k","k","ks","s","<img class='b' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21924",204,84,4,"945","true","s","s","ks","d","<img class='a' src=images/squares/red.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21925",204,85,4,"1218","true","k","k","ks","s","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21926",204,86,4,"935","true","k","k","ks","s","<img class='e' src=images/squares/yellow.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
"21927",204,87,8,"1598","true","k","k","ks","s","<img class='g' src=images/squares/orange.png><div class=""fixation"">+</div>",0.85,0.75,0.8,2.8,4,6.8,FALSE,FALSE,FALSE
